BILL ITEM ID,LONG DESCRIPTION,CPT-4,HCPCS,REVENUE, TMMC Standard Price Schedule ,TMMC OP Lab Price Schedule
770035,aminocaproic acid for infus,,,250, $357.57 ,
770041,ammonium chloride for inf,,,250, $176.46 ,
770042,ammonium chloride for PB,,,250, $176.46 ,
770057,aztreonam (Azactam) 1gm vial,,,250, $382.41 ,
770059,aztreonam (Azactam) 2gm vial,,,250, $492.11 ,
770060,"bacitracin 50,000 Unit vial",,,250, $352.65 ,
770061,"bacitracin 50,000 Unit for Inh 10mL",,,250, $352.65 ,
770068,bumetanide (BUMex) for inf,,,250, $287.19 ,
770069,bumetanide (BUMex) for PB,,,250, $287.19 ,
770070,calcium chloride (mEq) for inf,,,250, $84.61 ,
770071,calcium chloride (mEq) for PB,,,250, $84.61 ,
770072,calcium chloride (gm) for inf,,,250, $84.61 ,
770073,calcium chloride (gm) for PB,,,250, $84.61 ,
770080,diltiazem (CardiZEM) 50mg/10mL vial,,,250, $440.37 ,
770096,clindamycin (Cleocin) 600mg vial,,,250, $382.41 ,
770102,bupivacaine 0.5% 50mL vial,,,250, $286.94 ,
770127,folic acid 5mg/mL 10mL vial,,,250, $357.57 ,
770144,BENZOIN (BENZOIN) TINCTURE 60ML (OR),,,250, $98.00 ,
770154,"BACITRACIN 50,000UNITS FOR IRR (OR)",,,250, $348.00 ,
772990,ACETIC ACID 5% 400ML IRRIG (OR),,,250, $269.00 ,
785518,"SOL, D5 0.45 SOD CHL WITH 20 MEQ KCL 1000ML",,,250, $367.00 ,
789766,infant formula (Neocate) Powder 400gm can,,,250, $272.19 ,
790029,Refresh Opth Soln u/d,,,250, $23.54 ,
793905,haemophilus B Conjugate vacc 0.5mL inj,,,250, $440.38 ,
799914,"bacitracin 5,000 units/mL oral 10mL",,,250," $1,057.87 ",
799914,"bacitracin 5,000 units/mL oral 30mL",,,250," $1,057.87 ",
799948,SMX-TMP (Septra) 40mg-8mg/1mL  Ped Oral,,,250, $23.52 ,
799952,moxifloxacin (Vigamox) 0.5% Oph Soln 3mL,,,250, $341.76 ,
799956,collagen hemostat (Avitene) 1gm Pwd,,,250," $1,531.71 ",
803964,SUFentanil (Sufenta) 5mL Amp,,,250, $571.10 ,
805794,albuterol (ProVENTil) Inh Sol 2.5mg/0.5mL,,,250, $38.09 ,
807808,teriparatide (Forteo) Inj Device,,,250," $4,196.90 ",
807811,vecuronium (Norcuron) 1mg/mL Ped IV,,,250, $396.57 ,
807818,nitrofurantoin (Furadantin) 5mg/mL Ped Oral,,,250, $21.38 ,
807820,guar gum (NutriSource) Packet,,,250, $47.51 ,
809779,metroNIDAZOLE (MetroCream) 0.75% Crm 45gm,,,250, $600.03 ,
809852,calcitriol (Rocaltrol) 1mcg/mL Soln 15mL,,,250, $655.94 ,
815831,Alum 1% Bladder Irrigation 1000mL,,,250, $366.93 ,
815832,Alum 1% Bladder Irrigation 3000mL,,,250, $366.93 ,
825778,PED-dextrose,,,250, $249.68 ,
825779,PED-Trophamine,,,250," $1,452.20 ",
825780,PED-amino acids,,,250, $168.18 ,
825781,PED-sodium,,,250, $0.01 ,
825785,PED-phosphorus,,,250, $0.16 ,
825786,PED-PTE-4,,,250, $0.11 ,
825787,PED-selenium,,,250, $0.11 ,
825788,PED-acetate,,,250, $0.22 ,
825790,PED-MVI pediatric,,,250, $0.01 ,
825791,PED-MVI-12,,,250, $0.11 ,
831825,mannitol 20% 500mL for PB,,,250, $336.61 ,
831828,bupivacaine 0.25% for inf,,,250, $206.99 ,
831830,bupivacaine 0.75% for inf,,,250, $253.30 ,
831934,estradiol (Estrace) 0.1mg/gm Vag Crm 42.5gm,,,250, $495.59 ,
832088,pilocarpine 4% Ophthalmic Soln 15mL,,,250, $175.16 ,
834118,docosanol (Abreva) 10% Crm 2gm,,,250, $272.14 ,
838106,Menomune (meningococcal vacc) vial,,,250, $689.17 ,
852058,ergocalcif (Drisdol) Ped Oral,,,250, $62.57 ,
864131,zzzHEParin 25000unit/250mL D5W drip,,,250, $424.48 ,
864132,charcoal  50gm/240mL,,,250, $125.49 ,
878093,PrismaSate BGK2/0 5000mL,,,250, $400.06 ,
910415,hypertonic 5% Opht Soln 15mL,,,250, $272.14 ,
910417,calcium gluconate gel 2.5% 1gm/40mL,,,250, $272.14 ,
912223,inhaled nitric oxide (INOmax) Treatment,,,250, $807.37 ,
964280,dextromethorphan (Delsym) Susp 90mL,,,250, $134.29 ,
976361,PrismaSate B22GK4/0 5000mL,,,250, $400.06 ,
978386,clindamycin (Cleocin) 15mg/mL Ped Oral,,,250, $48.83 ,
992382,Tenoretic (atenol-chlorthal) 50mg-25mg Tab,,,250, $21.40 ,
996375,fat emulsion 20% 200mL,,,250, $533.72 ,
998386,NIC- levOCARNitine (Carnitor),,,250, $440.06 ,
1011250,IV Solution,,,250, $192.00 ,
1026050,ED Benadryl Elixir Unit Dose,,,250, $12.00 ,
1026082,ED Viscous Lidocaine (Zylocaine) 5ml,,,250, $19.00 ,
1026084,ED Bretylium,,,250, $508.00 ,
1026085,ED Calcium Chloride,,,250, $354.00 ,
1026086,ED Dextrose 50% (D50),,,250, $383.00 ,
1026092,ED Lidocaine Injectable,,,250, $283.00 ,
1026094,ED Pavulon,,,250, $357.00 ,
1026096,ED Sodium Bicarbonate,,,250, $358.00 ,
1026101,ED Lidocaine Drip,,,250, $583.00 ,
1070434,SILVER SULFADIAZINE CRM 1000GM (OR),,,250," $1,090.00 ",
1086377,ethanol (Dehydrated Alcohol) Inj 5mL vial,,,250, $440.38 ,
1092496,trypan blue opht (VisionBlue) 0.06% 0.5mL Syringe,,,250, $440.06 ,
1094741,lidocaine 8mg/1mL Ped IV Drip,,,250, $582.26 ,
1094747,nitrogylcerin 0.2mg/1mL Ped IV Drip,,,250, $610.91 ,
1094748,nitroprusside (Nipride) 0.2mg/mL Ped IV Drip,,,250, $576.49 ,
1094749,norepinephrine 16mcg/mL Ped IV Drip,,,250, $415.47 ,
1094768,Sodium Chloride 3% Ped IV Drip,,,250, $218.96 ,
1106730,alum powder 4oz.,,,250, $52.22 ,
1120523,ibuprofen (NeoProfen) 5mg/mL Ped Syr,,,250," $2,642.55 ",
1120525,sulfur 6% in petrolatum 1362gm,,,250, $315.88 ,
1120527,silver chloride (SilvaSorb) Gel 45gm,,,250, $247.46 ,
1156598,warfarin (Coumadin) 5mg vial,,,250, $400.06 ,
1158557,colonic lavage (MoviPrep) 2000mL,,,250, $247.65 ,
1176603,etoMIDate 2mg/mL 10mL vial,,,250, $400.06 ,
1194578,niCARdipine (CardENE) Inj Soln,,,250, $666.76 ,
1198545,penicillin VK 125mg/5mL Ped Oral,,,250, $23.52 ,
1210550,brimonidine 0.1% Oph Soln 5mL,,,250, $247.46 ,
1262547,fat emulsion 20% 250mL,,,250, $932.88 ,
1271007,US Gentamicin 80 mg/2 cc,,,250, $168.00 ,
1314597,brinzolamide (Azopt) 1% Oph Susp 10mL,,,250, $366.82 ,
1724621,Lido Jet Used,,,250, $142.00 ,
1852771,SOL IV 5% DEX 0.45% NACL 1L 2B1074X,,,250, $23.00 ,
2753707,EDTA 1.5% Ophth Soln 10mL,,,250, $298.31 ,
3043707,tranexamic acid (Cyklokapron) 100mg/mL 10mL inj,,,250, $400.10 ,
3475707,glycopyrrolate (Robinul) 2mcg/mL Ped IV,,,250, $114.88 ,
3475709,amino acid renal  5.2% 500mL,,,250, $440.06 ,
3529707,sod hypochlorite (Dakins) 0.125% Soln 473mL,,,250, $270.49 ,
3531707,sod hypochlorite (Dakins) 0.25% Soln 473mL,,,250, $270.49 ,
3531708,sod hypochlorite (Dakins) 0.5% Soln 473mL,,,250, $270.49 ,
3761709,dipht/hepB/pertussacel/polio/tet (Pediarix),,,250, $440.06 ,
3789707,bupivacaine 0.5%-OnQ Pump (4mL/hr) 400mL,,,250, $911.82 ,
4165707,erythromycin Ophth Oint 1 gm,,,250, $57.97 ,
4189707,bupivacaine 0.25%-OnQ Pump (var rate) 400mL,,,250, $870.79 ,
4739707,albut-iprat (DuoNeb) 2.5mg/0.5mg 3mL Inh,,,250, $51.99 ,
5389707,benzocaine (Hurricaine) 20% Spray 0.5mL UD,,,250, $57.50 ,
5605707,bupivacaine 0.125%-OnQ Pump (var rate) 400mL,,,250," $1,323.95 ",
5615708,mycophenolate (CellCept) for PB,,,250, $440.10 ,
5707707,dexmedetomidine (Precedex) for infus,,,250, $404.80 ,
5723707,cisatracurium (Nimbex) 10mg/5mL vial,,,250, $400.29 ,
5729707,cisatracurium (Nimbex) for infusion,,,250, $926.92 ,
5787738,famotidine (Pepcid) 1mg/mL Dilution Ped IV,,,250, $253.36 ,
5827718,dextrose 5% in water 100mL mini-bag,,,250, $167.81 ,
5827719,dextrose 5% in water 50mL mini-bag,,,250, $167.81 ,
5965776,Pain Ease MD Stream - Spray 103.5mL,,,250, $272.21 ,
6007848,DTaP-dip-tet-acel pertus (Daptacel) 0.5mL,,,250, $422.32 ,
6007935,diltiazem (CardiZEM) 100mg Add-Vant,,,250, $440.08 ,
6011809,cyclopentolate (Cyclogyl) 1% 2mL,,,250, $272.22 ,
6011826,ethacrynate (Edecrin) for PB,,,250," $10,565.29 ",
6011839,enalaprilat (Vasotec) 1.25mg/mL 1mL,,,250, $440.37 ,
6013869,Rabies Immune Globulin 150unit vial,,,250," $1,853.90 ",
6023723,lidocaine-epi (Xylocaine/EPI) 1% 50mL,,,250, $147.01 ,
6023854,nitroglycerin 50 mg Vial,,,250, $440.02 ,
6027723,verapamil 10mg/4mL Inj,,,250, $440.37 ,
6029726,Mydriacil (tropicamide) 1% Ophth Soln 2mL,,,250, $272.22 ,
6149758,clindamycin (Cleocin) 300mg vial,,,250, $352.65 ,
6155728,rocuronium (ZemURON) 10mg/mL Vial,,,250, $880.77 ,
6171836,lidocaine 2% Jelly (5mL Tube),,,250, $36.90 ,
6205712,varicella virus vaccine (Varivax) 0.5mL,,,250, $440.34 ,
6215724,trace metals conc (Multitrace 5) 10mL,,,250, $176.46 ,
6243712,Sotradecol (sod tetradecyl sulf) 3% 2mL Vial,,,250, $434.29 ,
6255713,NaCl 0.9% + potassium chloride 20 mEq/L,,,250, $440.38 ,
6255714,D5-0.9% NS + PotassiumChloride 20mEq/L,,,250, $372.11 ,
6255718,D5-0.9% NS + PotassiumChloride 40mEq/L,,,250, $372.11 ,
6255719,D5W + PotassiumChloride 20mEq/L,,,250, $372.11 ,
6255720,D5-LR + PotassiumChloride 20mEq/L,,,250, $372.11 ,
6255721,D5-0.45% NS + PotassiumChloride 10mEq/L,,,250, $372.11 ,
6255722,D5-0.45% NS + PotassiumChloride 20mEq/L,,,250, $372.11 ,
6255724,D5-0.45% NS + PotassiumChloride 40mEq/L,,,250, $372.11 ,
6255725,D5-0.2%NS + PotassiumChloride 20mEq/L,,,250, $372.11 ,
6291742,bupivacaine PF 0.25%  30mL vial,,,250, $145.09 ,
6291744,"sodium chloride, bacteriostatic 0.9% 10mL vial",,,250, $113.39 ,
6291746,bupivacaine PF 0.5%  30mL,,,250, $145.09 ,
6291748,vecuronium (Norcuron) 20mg Inj,,,250, $434.29 ,
6291751,carbachol (Miostat) 0.01% Opth 1.5mL,,,250, $272.38 ,
6291817,"bupivacaine-EPI 0.25%-1:200,000 PF 30mL",,,250, $203.25 ,
6291825,"bupivacaine-EPI 0.5% -1:200,000 PF 30mL",,,250, $174.23 ,
6293713,bupivacaine PF 0.25%  10mL,,,250, $264.94 ,
6295719,dextrose (DIANEAL PD-2) 1.5% Perit Dialysis 2L Ultrabag,,,250, $21.68 ,
6299724,clindamycin (Cleocin) 300mg/50mL D5W Premix,,,250, $434.29 ,
6299729,clindamycin (Cleocin) 900mg/50mL D5W Premix,,,250, $434.29 ,
6317712,bupivacaine PF 0.75%  10mL,,,250, $145.09 ,
6577086,4EIF IV Solution,,,250, $194.00 ,
6600919,levothyroxine (Synthroid) 100mcg Vial,,,250, $440.38 ,
6600928,isosorbide dinitrate 40mg Tab,,,250, $57.48 ,
6626923,niCARdipine  (CardENE) IV 40mg premix,,,250, $625.46 ,
6631955,Inf IV Solution,,,250, $194.00 ,
6662933,sodium chloride (Hyper-Sal) 7% Inh Soln,,,250, $37.80 ,
6720926,dexam-neom-polym (Maxitrol) Oph Susp 5mL,,,250, $272.22 ,
6726920,nutritional suppl (Vivonex RTF) 250mL,,,250, $194.47 ,
6774935,ciprofloxacin (Ciloxan) 0.3% Oph Soln 2.5mL,,,250, $51.45 ,
6778933,dorzolamide (Trusopt) 2% Oph 10mL,,,250, $272.25 ,
6784994,sodium glycerophosphate (Glycophos) 1mmol/mL for PB,,,250, $440.14 ,
6786929,pilocarpine 2% ophth soln 15mL,,,250, $272.25 ,
6804932,nutritional suppl (Vivonex RTF) 1L,,,250, $272.25 ,
6818978,"bupivacaine-EPI 0.5%-1:200,000 PF 10mL",,,250, $145.09 ,
6868920,dextrose 5%-0.2% NS 500mL,,,250, $195.86 ,
6870996,Lidocaine-EPI 1.5% 5mL PF inj,,,250, $147.04 ,
6876921,nitroprusside (Nipride) 50 mg Vial,,,250," $2,675.38 ",
6898660,bupivacaine 0.125 % nerve block soln,,,250, $983.18 ,
6922934,bupivacaine  0.0625%  nerve block solution,,,250, $434.04 ,
6951558,Sponge: Gelfoam Compressed,,,250, $431.00 ,
6951559,Sponge: Gelfoam 100,,,250, $432.00 ,
6951560,Sponge: Gelfoam 12-3,,,250, $137.00 ,
6951561,Sponge: Gelfoam 12-7,,,250, $135.00 ,
7008923,lidocaine PF 0.5%  50mL,,,250, $440.14 ,
7018921,mannitol 10% (Osmitrol)  500mL,,,250, $157.44 ,
7018921,mannitol 10% (Osmitrol)  500mL,,,250, $423.10 ,
7102921,bupivacaine PF 0.5%  for inf,,,250, $221.47 ,
7102922,bupivacaine PF 0.5% for epid,,,250, $221.47 ,
7112919,diphtheria-tetanus-acellular pertusis  25units-10units-58mcg  pf syringe,,,250, $410.62 ,
7168919,TPN - amino acids,,,250," $1,293.67 ",
7235275,MatriStem Wound Sheet 3x3.5cm,,,250, $261.23 ,
7264990,formalin 4% Irrigation Soln,,,250, $197.71 ,
7450961,ascorbic Acid 25 gm for LVP,,,250, $345.69 ,
7565232,esomeprazole (NexIUM) 40 mg Inj,,,250, $406.08 ,
7658945,Thrombin-JMI Syringe Spray Kit bovine 5000 intl units,,,250, $440.05 ,
7678935,amino acids (PremaSol 10%) 1000mL,,,250, $440.05 ,
7678936,NIC- PremaSol,,,250," $1,452.20 ",
7703014,amino acids renal (NephrAmine) 5.4% 250mL,,,250, $440.05 ,
7703037,TPN- amino acids (Nephramine) - renal,,,250, $440.05 ,
7716980,saline flush  10 mL,,,250, $90.56 ,
7716982,saline flush 3mL (neonatal),,,250, $0.03 ,
7753011,remifentanil (Ultiva) 1000mcg inj,,,250, $440.05 ,
7777030,tropicamide (Mydriacyl) 1% ophth soln 15mL,,,250, $272.22 ,
7874947,EPINEPHrine 30mg for irrigation,,,250, $261.75 ,
7886321,idaruCIZUmab (Praxbind) 2.5 g/50 mL,,,250," $5,110.56 ",
7896140,colistin/HC/neomyc/thonzon(Coly-MycinS)otic10mL,,,250, $389.16 ,
7911114,atropine 0.4mg/mL for PB,,,250, $85.38 ,
7911680,sugammadex (Bridion) 100mg/mL,,,250, $423.12 ,
7967959,clevidipine 50mg emulsion,,,250, $440.00 ,
8001822,methylene blue (Provayblue) 50 mg/10 mL inj,,,250, $423.07 ,
8009115,Progesterone 50mg/ml Inj 10ml,,,250, $423.07 ,
8023135,ACD - A (Anticoagulant Citrate Dextrose ) Soln 1000mL,,,250, $346.42 ,
8023186,TPN - sodium acetate,,,250, $176.46 ,
8031206,sodium acetate 4mEq/mL Inj,,,250, $176.46 ,
8049395,ceftaroline (Teflaro)  8mg/mL Ped IV,,,250, $600.91 ,
8055456,ceFAZolin 3gm/100mL D5W,,,250, $440.02 ,
8057488,ketorolac 0.5% ophth soln 5mL,,,250, $272.27 ,
8059329,anticoagulant sodium citrate soln 500mL,,,250, $299.31 ,
8079277,isoproterenol for inf,,,250," $5,436.81 ",
8089960,TPN - amino acids (Freamine 10%),,,250, $423.10 ,
8090033,timolol (Timoptic) 0.25% Oph 10mL,,,250, $261.80 ,
8090303,aztreonam  2gm/20mL SWFI  IVP,,,250, $440.00 ,
8097528,magnesium sulfate 4 gm/100 mL-sterile water,,J3475,250," $3,630.00 ",
8099319,verapamil for infusion,,,250, $160.00 ,
8105308,sterile water irrig. 2000mL bottle,,,250, $48.30 ,
8139322,bupivacaine 0.125%-OnQ Pump (var rate) 500mL,,,250," $1,654.93 ",
699452,CNRST RAD CNRY 60 282MG/ML 60% 095305,,,255, $336.00 ,
1270649,Dx Conray 60-50mg,,,255, $286.00 ,
1270651,DX Cystografin,,,255, $242.00 ,
1270653,DX Cystografin 300cc,,,255, $242.00 ,
1270685,DX Sinografin Vial,,,255, $223.00 ,
1270723,MR Gastromark,,,255, $599.00 ,
1270795,IR Conray 60 50cc,,,255, $286.00 ,
1270941,NM Captopril,,,255, $121.00 ,
1270975,NM Kinevac,,,255, $370.00 ,
8027218,IR Lipiodol Ultra Fluide,,,255, $330.00 ,
8029293,NM Captopril,,,255, $121.00 ,
710406,SOL IV LR 500ML VFLX LF 2B2323Q,,J7120,258, $24.00 ,
722634,"SOL, D5 WATER 250ML D0",,,258, $20.00 ,
722652,SOL IV 0.45% NACL 500ML VFLX 2B1313Q,,,258, $21.00 ,
745621,"SOL, NORMOSOL 1000CC",,,258, $47.00 ,
766636,dextrose 2.5% in water 1000mL,99070,,258, $209.57 ,
766637,dextrose 10% in water 250mL CONT,,,258, $209.57 ,
766641,dextrose 12.5%,,,258, $209.57 ,
766642,dextrose 50% 500mL,,,258, $209.57 ,
766644,Sodium Chloride 5% 500mL,,,258, $234.15 ,
766645,sterile water 150mL,,,258, $165.85 ,
766646,sterile water 250mL,,,258, $209.57 ,
766700,sterile water 50mL,,,258, $165.85 ,
766701,sterile water 100mL,,,258, $165.85 ,
766716,TPN - dextrose,99070,,258, $209.57 ,
766718,TPN - dextrose,99070,,258, $209.57 ,
766767,dextrose 5% 250mL Add-Vantage,,,258, $203.69 ,
766769,dextrose 5% 100mL Add-Vantage,,,258, $164.30 ,
766771,NaCl 0.9% 100 mL Add-Vantage,,,258, $164.30 ,
766801,dextrose 5% in water 250mL CONT,,,258, $194.05 ,
766802,dextrose 7.5% in water 250mL,,,258, $323.42 ,
766804,dextrose 5% in water 50mL CONT,,,258, $155.24 ,
766805,dextrose 5% in water 100mL CONT,,,258, $155.24 ,
766807,dextrose 5%/0.45 NS 250mL CONT,,,258, $209.57 ,
766808,dextrose 5%/0.45 NS 1000mL IVPB,,,258, $195.86 ,
766809,D5/Lact. Ringers 500mL IVPB,,,258, $195.86 ,
766810,dextrose 10% in water 500mL CONT,,,258, $195.86 ,
766812,TPN - dextrose,,,258, $195.86 ,
766814,dextrose 2.5%/0.45 NS 1000mL,,,258, $195.86 ,
766815,dextrose 5%/0.9 NS 250mL IVPB,,,258, $194.05 ,
766820,Normosol R 1000mL,,,258, $195.86 ,
766828,Sodium Chloride 0.9% 25mL CONT,,,258, $155.24 ,
766829,Sodium Chloride 0.9% 50mL IVPB,,,258, $155.24 ,
766830,Sodium Chloride 0.9% 100mL CONT,,,258, $155.24 ,
766831,Sodium Chloride 0.45% 1000mL CONT,,,258, $195.86 ,
766834,dextrose 30% 500mL for infus,,,258, $195.86 ,
767455,Sodium Chloride 0.45% 100mL CONT,,,258, $165.85 ,
767456,Sodium Chloride 0.45% 150mL IVPB,,,258, $165.84 ,
767457,Sodium Chloride 0.45% 25mL IVPB,,,258, $165.85 ,
767461,dextran 40 10%/D5W 500mL,99070,,258," $1,530.15 ",
767462,sterile water 500mL,,,258, $209.57 ,
767487,Sodium Chloride 3% 500mL,,,258, $218.89 ,
767488,dextrose 2.5%/0.45 NS 500mL,,,258, $209.57 ,
768250,dextrose 17.5%,,,258, $104.79 ,
768253,TPN - dextrose,99070,,258, $209.57 ,
768259,sterile diluent for infusion,,,258, $258.73 ,
768265,dextrose 5% in water 25mL IVPB,,,258, $155.24 ,
768267,dextrose 5%/0.45 NS 500mL IVPB,,,258, $195.86 ,
768268,D5/Lact. Ringers 1000mL CONT,,,258, $195.86 ,
768270,Sodium Chloride 0.9% 150mL IVPB,,,258, $155.24 ,
768325,Sodium Chloride 0.45% 50mL IVPB,,,258, $165.85 ,
768326,dextran 40 10% NS 500mL,99070,,258," $1,530.15 ",
768631,TPN - dextrose,,,258, $209.57 ,
768632,NaCl 0.9% 50 mL Add-Vantage,,,258, $164.41 ,
768635,dextrose 5% in water 150mL CONT,,,258, $155.24 ,
768637,dextrose 10% in water 1000mL CONT,,,258, $195.86 ,
768638,dextrose 5%/0.9 NS 1000mL,,,258, $195.86 ,
769387,SODIUM CHLORIDE 3% 500ML (OR),,,258, $208.00 ,
769389,DEXTROSE 5% 50ML ADD-VANTAGE (OR),,,258, $156.00 ,
831877,dextrose 20% 500mL for infus,,,258, $209.57 ,
1013630,IV Solution,,,258, $177.00 ,
1271135,IR Normsol 1 Liter,,,258, $150.00 ,
1852769,SOL IV 5% DEX  LR 1000ML 2B2074X,,,258, $28.00 ,
1852772,SOL IV LR 1L VFLX LF 2B2324X,,J7120,258, $6.00 ,
1852773,SOL IV 0.9% NACL 250ML AVIVA 6E1322,,,258, $11.00 ,
1852775,SOL IRR 0.9% NACL PLS PR BTL 1 2F7124,,,258, $6.00 ,
1852776,SOL IRR .9% NS 1.5L PLS PR BTL 2F7125,,,258, $10.00 ,
1852778,SOL IRR H2O 1.5L PLS PR BTL 2F7115,,,258, $10.00 ,
1852788,SOL IV 0.9% NACL 1L VFLX LF 2B1324X,,,258, $5.00 ,
1852790,SOL IRR 0.9% NACL URMTC 3L LF 2B7127,,,258, $22.00 ,
1854734,SOL IV 5% DEX 0.2% NACL 1L 2B1094X,,,258, $146.00 ,
2873773,Normal Saline (NS) 1 Liter,,,258, $24.00 ,
2873776,Lactated Ringers (LR) 1 Liter,,,258, $24.00 ,
2873779,D5W 1 Liter,,,258, $24.00 ,
2873782,D5W with LR (D5LR) 1 Liter,,,258, $24.00 ,
3007707,Plegisol Cardioplegic Soln 1000mL,,,258, $440.06 ,
5827720,Sodium Chloride 0.9% 50mL Mini-bag,,,258, $167.81 ,
5827721,Sodium Chloride 0.9% 100mL Mini-bag,,,258, $167.81 ,
6087712,SOL IRRIG NACL 500ML 2F7123,,,258, $5.00 ,
6557311,STERIL WATER 50ML,,,258, $158.00 ,
6868921,dextrose 5%-0.2% NS 1000mL,,,258, $195.86 ,
6925009,Sol: D5+ .45 Sod Chl 500 TR,,,258, $152.00 ,
6925010,Sol: D5LR 1000,,,258, $152.00 ,
6925011,Sol: D5W 250,,,258, $152.00 ,
6925012,Sol: D5W 500,,,258, $152.00 ,
6925013,Sol: D5W 1000,,,258, $152.00 ,
6925014,Sol: D5+0.45 Sod Chl 1000,,,258, $152.00 ,
6925015,Sol: D5+0.225 Sod Chl 1000,,,258, $152.00 ,
8007351,IR Normal 1 Liter,,,258, $150.00 ,
8108109,IR Normsol 1 Liter,,,258, $150.00 ,
766407,mineral oil (Murilube) 30mL,,,259, $121.86 ,
766441,hypromellose 2.5% opthalmic soln 15mL,,,259, $208.54 ,
766571,phenelzine (Nardil) 15mg Tab,,,259, $14.75 ,
766969,SMX-TMP (Septra)  200mg/40mg/5mL Susp 120mL,,,259, $133.26 ,
767118,docusate sodium (Colace) 100mg Cap,,,259, $13.97 ,
767945,amantadine (Symmetrel) 100mg Cap,,,259, $25.36 ,
768111,clopidogrel (PlaVIX) Desens Btl #1,,,259, $57.70 ,
768111,clopidogrel (PlaVIX) 75mg Tab,,,259, $57.70 ,
768289,oxymetazoline Nasal Spray 30mL,,,259, $155.76 ,
768718,ammonia inhalant,,,259, $13.97 ,
803923,cycloSPORINE (Restasis) 0.05% opt 0.4ml,,,259, $57.39 ,
962223,PHENobarbital 16.2mg Tab,,,259, $13.88 ,
1271004,US Cipro,,Z7610,259, $80.00 ,
2561707,cholecalciferol (Vitamin D3) 1000 IntUnit Tab,,,259, $12.72 ,
3263707,chlorhexidine (ChloraPrep) Applicator,,,259, $0.01 ,
3761710,alvimopan (Entereg) 12mg Cap,,,259, $348.11 ,
3793707,bacitracin-polymyxin B Ointment UD,,,259, $0.01 ,
5737710,codeINE-guaiFENesin(Robitussin AC)5mL UD,,,259, $21.62 ,
5787739,tetracaine 0.5% Ophth Soln 2mL,,,259, $250.34 ,
5939707,darunavir (Prezista) 600mg Tab,,,259, $75.99 ,
5939708,atazanavir (Reyataz) 150mg Cap,,,259, $72.66 ,
5939709,atazanavir (Reyataz) 200mg Cap,,,259, $72.66 ,
6007829,phenylephrine (Neo-Synephrine) Oph 10% 5mL,,,259, $272.22 ,
6009735,amoxiCILLIN 250mg/5mL susp 100mL,,,259, $194.47 ,
6009750,anagrelide 0.5mg Cap,,,259, $57.33 ,
6009805,calcium acetate (PhosLo) 667mg Cap,,,259, $37.80 ,
6009823,carteolol (Ocupress) Opht Sol 1% 5mL,,,259, $248.01 ,
6011911,lactase 3000 unit Caplet,,,259, $6.98 ,
6013807,hydroCHLOROthiazide (Microzide) 12.5mg Cap,,,259, $23.54 ,
6013812,hydroCHLOROthiazide 50mg Tab,,,259, $13.97 ,
6015751,midodrine (Proamatine) 2.5mg Tab,,,259, $38.03 ,
6015752,midodrine (Proamatine) 5mg Tab,,,259, $57.70 ,
6015759,polyethylene glycol (MiraLax) Powder 17gm,,,259, $32.14 ,
6015801,ofloxacin (Ocuflox) 0.3% Ophth Solu 5mL,,,259, $272.19 ,
6015895,APAP-oxyCODONE (Percocet) 325-5 Tab,,,259, $15.78 ,
6015977,flurbiprofen (Ocufen) Ophth Soln 2.5mL,,,259, $197.16 ,
6021720,sotalol (Betapace AF) 80mg Tab,,,259, $57.44 ,
6023744,loperamide 2mg Cap,,,259, $23.54 ,
6023831,niacin CR (Slo-NiaCIN) 500mg  Tab,,,259, $31.57 ,
6023850,Transderm Patch 0.1mg/hr,,,259, $37.78 ,
6023851,nitroglycerin patch 0.2mg/hr,,,259, $37.78 ,
6023915,polyethylene glycol (MiraLax) Powder,,,259, $261.23 ,
6027740,cholecalciferol (Vitamin D3) 400 IntUnit Tab,,,259, $13.97 ,
6027771,multi vit (Nephro-Vite) Tab,,,259, $13.97 ,
6027783,risperidDONE (RisperDAL) 2mg Tab,,,259, $5.35 ,
6027784,risperidDONE (RisperDAL) 3mg Tab,,,259, $57.44 ,
6029718,trimethobenzamide (Tigan) 300mg Cap,,,259, $57.39 ,
6039712,loperamide hcl 2 mg/10 mL UD,,,259, $574.58 ,
6065712,rivaroxaban (Xarelto) 20 mg Tab,,,259, $57.46 ,
6097712,Mydfrin (phenyleph) 2.5% Oph Soln,,,259, $25.93 ,
6143834,Keri Lotion,,,259," $1,324.80 ",
6143846,nitroglycerin (NTG) 0.6mg Tab,,,259, $58.47 ,
6143847,niaCIN CR (NiasPAN ER) 750mg Tab,,,259, $38.03 ,
6149723,tapentadol (Nucynta) 50mg Tab,,,259, $57.46 ,
6149727,tapentadol CR (Nucynta ER) 100 mg Tab,,,259, $57.46 ,
6149736,Nitro-Dur Patch 0.6mg/hr,,,259, $57.44 ,
6155732,Thyroid 30mg Tab,,,259, $13.97 ,
6171802,zinc oxide 40% (Desitin Max Strength) paste 113 gm,,,259, $124.00 ,
6171806,APAP-ASA-caff (Excedrin Extra Strength) Tab,,,259, $13.97 ,
6171817,itraconazole (Sporanox) 100mg Cap,,,259, $96.51 ,
6175756,dapsone 25mg Tab,,,259, $13.97 ,
6179740,cromolyn (Nasalcrom) Spray 26mL,,,259, $219.58 ,
6179759,miSOPROStol (CytoTEC) 100 mcg Tab,,,259, $25.36 ,
