Item ID,Description, Price 
185961,22MM X 120MM X 13MM 12 LLIF CA,"14,400.00"
185962,22MM X 120MM X 14MM 12 LLIF CA,"14,400.00"
185963,22MM X 120MM X 15MM 12 LLIF CA,"14,400.00"
185964,22MM X 120MM X 16MM 12 LLIF CA,"14,400.00"
185875,22MM X 40MM X 07MM 12 LLIF CAG,"14,400.00"
185885,22MM X 40MM X 07MM 6 LLIF CAGE,"14,400.00"
185876,22MM X 40MM X 08MM 12 LLIF CAG,"14,400.00"
185886,22MM X 40MM X 08MM 6 LLIF CAGE,"14,400.00"
185877,22MM X 40MM X 09MM 12 LLIF CAG,"14,400.00"
185887,22MM X 40MM X 09MM 6 LLIF CAGE,"14,400.00"
185878,22MM X 40MM X 10MM 12 LLIF CAG,"14,400.00"
185888,22MM X 40MM X 10MM 6 LLIF CAGE,"14,400.00"
185879,22MM X 40MM X 11MM 12 LLIF CAG,"14,400.00"
185889,22MM X 40MM X 11MM 6 LLIF CAGE,"14,400.00"
185880,22MM X 40MM X 12MM 12 LLIF CAG,"14,400.00"
185890,22MM X 40MM X 12MM 6 LLIF CAGE,"14,400.00"
185881,22MM X 40MM X 13MM 12 LLIF CAG,"14,400.00"
185891,22MM X 40MM X 13MM 6 LLIF CAGE,"14,400.00"
185882,22MM X 40MM X 14MM 12 LLIF CAG,"14,400.00"
185892,22MM X 40MM X 14MM 6 LLIF CAGE,"14,400.00"
185883,22MM X 40MM X 15MM 12 LLIF CAG,"14,400.00"
185893,22MM X 40MM X 15MM 6 LLIF CAGE,"14,400.00"
185884,22MM X 40MM X 16MM 12 LLIF CAG,"14,400.00"
185894,22MM X 40MM X 16MM 6 LLIF CAGE,"14,400.00"
185895,22MM X 45MM X 07MM 12 LLIF CAG,"14,400.00"
185905,22MM X 45MM X 07MM 6 LLIF CAGE,"14,400.00"
185896,22MM X 45MM X 08MM 12 LLIF CAG,"14,400.00"
185906,22MM X 45MM X 08MM 6 LLIF CAGE,"14,400.00"
185897,22MM X 45MM X 09MM 12 LLIF CAG,"14,400.00"
185907,22MM X 45MM X 09MM 6 LLIF CAGE,"14,400.00"
185898,22MM X 45MM X 10MM 12 LLIF CAG,"14,400.00"
185908,22MM X 45MM X 10MM 6 LLIF CAGE,"14,400.00"
185899,22MM X 45MM X 11MM 12 LLIF CAG,"14,400.00"
185909,22MM X 45MM X 11MM 6 LLIF CAGE,"14,400.00"
185900,22MM X 45MM X 12MM 12 LLIF CAG,"14,400.00"
185910,22MM X 45MM X 12MM 6 LLIF CAGE,"14,400.00"
185901,22MM X 45MM X 13MM 12 LLIF CAG,"14,400.00"
185911,22MM X 45MM X 13MM 6 LLIF CAGE,"14,400.00"
185902,22MM X 45MM X 14MM 12 LLIF CAG,"14,400.00"
185912,22MM X 45MM X 14MM 6 LLIF CAGE,"14,400.00"
185903,22MM X 45MM X 15MM 12 LLIF CAG,"14,400.00"
185913,22MM X 45MM X 15MM 6 LLIF CAGE,"14,400.00"
185904,22MM X 45MM X 16MM 12 LLIF CAG,"14,400.00"
185914,22MM X 45MM X 16MM 6 LLIF CAGE,"14,400.00"
185915,22MM X 50MM X 07MM 12 LLIF CAG,"14,400.00"
185925,22MM X 50MM X 07MM 6 LLIF CAGE,"14,400.00"
185916,22MM X 50MM X 08MM 12 LLIF CAG,"14,400.00"
185926,22MM X 50MM X 08MM 6 LLIF CAGE,"14,400.00"
185917,22MM X 50MM X 09MM 12 LLIF CAG,"14,400.00"
185927,22MM X 50MM X 09MM 6 LLIF CAGE,"14,400.00"
185918,22MM X 50MM X 10MM 12 LLIF CAG,"14,400.00"
185928,22MM X 50MM X 10MM 6 LLIF CAGE,"14,400.00"
185919,22MM X 50MM X 11MM 12 LLIF CAG,"14,400.00"
185929,22MM X 50MM X 11MM 6 LLIF CAGE,"14,400.00"
185920,22MM X 50MM X 12MM 12 LLIF CAG,"14,400.00"
185930,22MM X 50MM X 12MM 6 LLIF CAGE,"14,400.00"
185921,22MM X 50MM X 13MM 12 LLIF CAG,"14,400.00"
185931,22MM X 50MM X 13MM 6 LLIF CAGE,"14,400.00"
185922,22MM X 50MM X 14MM 12 LLIF CAG,"14,400.00"
185932,22MM X 50MM X 14MM 6 LLIF CAGE,"14,400.00"
185923,22MM X 50MM X 15MM 12 LLIF CAG,"14,400.00"
185933,22MM X 50MM X 15MM 6 LLIF CAGE,"14,400.00"
185924,22MM X 50MM X 16MM 12 LLIF CAG,"14,400.00"
185934,22MM X 50MM X 16MM 6 LLIF CAGE,"14,400.00"
185935,22MM X 55MM X 07MM 12 LLIF CAG,"14,400.00"
185945,22MM X 55MM X 07MM 6 LLIF CAGE,"14,400.00"
185936,22MM X 55MM X 08MM 12 LLIF CAG,"14,400.00"
185946,22MM X 55MM X 08MM 6 LLIF CAGE,"14,400.00"
185937,22MM X 55MM X 09MM 12 LLIF CAG,"14,400.00"
185947,22MM X 55MM X 09MM 6 LLIF CAGE,"14,400.00"
185938,22MM X 55MM X 10MM 12 LLIF CAG,"14,400.00"
185948,22MM X 55MM X 10MM 6 LLIF CAGE,"14,400.00"
185939,22MM X 55MM X 11MM 12 LLIF CAG,"14,400.00"
185949,22MM X 55MM X 11MM 6 LLIF CAGE,"14,400.00"
185940,22MM X 55MM X 12MM 12 LLIF CAG,"14,400.00"
185950,22MM X 55MM X 12MM 6 LLIF CAGE,"14,400.00"
185941,22MM X 55MM X 13MM 12 LLIF CAG,"14,400.00"
185951,22MM X 55MM X 13MM 6 LLIF CAGE,"14,400.00"
185942,22MM X 55MM X 14MM 12 LLIF CAG,"14,400.00"
185952,22MM X 55MM X 14MM 6 LLIF CAGE,"14,400.00"
185943,22MM X 55MM X 15MM 12 LLIF CAG,"14,400.00"
185953,22MM X 55MM X 15MM 6 LLIF CAGE,"14,400.00"
185944,22MM X 55MM X 16MM 12 LLIF CAG,"14,400.00"
185954,22MM X 55MM X 16MM 6 LLIF CAGE,"14,400.00"
185965,22MM X 60MM X 07MM 6 LLIF CAGE,"14,400.00"
185966,22MM X 60MM X 08MM 6 LLIF CAGE,"14,400.00"
185967,22MM X 60MM X 09MM 6 LLIF CAGE,"14,400.00"
185968,22MM X 60MM X 10MM 6 LLIF CAGE,"14,400.00"
185969,22MM X 60MM X 11MM 6 LLIF CAGE,"14,400.00"
185970,22MM X 60MM X 12MM 6 LLIF CAGE,"14,400.00"
185971,22MM X 60MM X 13MM 6 LLIF CAGE,"14,400.00"
185972,22MM X 60MM X 14MM 6 LLIF CAGE,"14,400.00"
185973,22MM X 60MM X 15MM 6 LLIF CAGE,"14,400.00"
185974,22MM X 60MM X 16MM 6 LLIF CAGE,"14,400.00"
135687,"26.0MM HEAD, RIGHT","8,211.00"
185978,26MM X 40MM X 10MM 12 LLIF CAG,"14,400.00"
185988,26MM X 40MM X 10MM 6 LLIF CAGE,"14,400.00"
185979,26MM X 40MM X 11MM 12 LLIF CAG,"14,400.00"
185989,26MM X 40MM X 11MM 6 LLIF CAGE,"14,400.00"
185980,26MM X 40MM X 12MM 12 LLIF CAG,"14,400.00"
185990,26MM X 40MM X 12MM 6 LLIF CAGE,"14,400.00"
185981,26MM X 40MM X 13MM 12 LLIF CAG,"14,400.00"
185991,26MM X 40MM X 13MM 6 LLIF CAGE,"14,400.00"
185982,26MM X 40MM X 14MM 12 LLIF CAG,"14,400.00"
185992,26MM X 40MM X 14MM 6 LLIF CAGE,"14,400.00"
185983,26MM X 40MM X 15MM 12 LLIF CAG,"14,400.00"
185993,26MM X 40MM X 15MM 6 LLIF CAGE,"14,400.00"
185984,26MM X 40MM X 16MM 12 LLIF CAG,"14,400.00"
185994,26MM X 40MM X 16MM 6 LLIF CAGE,"14,400.00"
185975,26MM X 40MM X 7MM 12 LLIF CAGE,"14,400.00"
185985,26MM X 40MM X 7MM 6 LLIF CAGE,"14,400.00"
185976,26MM X 40MM X 8MM 12 LLIF CAGE,"14,400.00"
185986,26MM X 40MM X 8MM 6 LLIF CAGE,"14,400.00"
185977,26MM X 40MM X 9MM 12 LLIF CAGE,"14,400.00"
185987,26MM X 40MM X 9MM 6 LLIF CAGE,"14,400.00"
185998,26MM X 45MM X 10MM 12 LLIF CAG,"14,400.00"
186008,26MM X 45MM X 10MM 6 LLIF CAGE,"14,400.00"
185999,26MM X 45MM X 11MM 12 LLIF CAG,"14,400.00"
186009,26MM X 45MM X 11MM 6 LLIF CAGE,"14,400.00"
186000,26MM X 45MM X 12MM 12 LLIF CAG,"14,400.00"
186010,26MM X 45MM X 12MM 6 LLIF CAGE,"14,400.00"
186001,26MM X 45MM X 13MM 12 LLIF CAG,"14,400.00"
186011,26MM X 45MM X 13MM 6 LLIF CAGE,"14,400.00"
186002,26MM X 45MM X 14MM 12 LLIF CAG,"14,400.00"
186012,26MM X 45MM X 14MM 6 LLIF CAGE,"14,400.00"
186003,26MM X 45MM X 15MM 12 LLIF CAG,"14,400.00"
186013,26MM X 45MM X 15MM 6 LLIF CAGE,"14,400.00"
186004,26MM X 45MM X 16MM 12 LLIF CAG,"14,400.00"
186014,26MM X 45MM X 16MM 6 LLIF CAGE,"14,400.00"
185995,26MM X 45MM X 7MM 12 LLIF CAGE,"14,400.00"
186005,26MM X 45MM X 7MM 6 LLIF CAGE,"14,400.00"
185996,26MM X 45MM X 8MM 12 LLIF CAGE,"14,400.00"
186006,26MM X 45MM X 8MM 6 LLIF CAGE,"14,400.00"
185997,26MM X 45MM X 9MM 12 LLIF CAGE,"14,400.00"
186007,26MM X 45MM X 9MM 6 LLIF CAGE,"14,400.00"
186018,26MM X 50MM X 10MM 12 LLIF CAG,"14,400.00"
186028,26MM X 50MM X 10MM 6 LLIF CAGE,"14,400.00"
186019,26MM X 50MM X 11MM 12 LLIF CAG,"14,400.00"
186029,26MM X 50MM X 11MM 6 LLIF CAGE,"14,400.00"
186020,26MM X 50MM X 12MM 12 LLIF CAG,"14,400.00"
186030,26MM X 50MM X 12MM 6 LLIF CAGE,"14,400.00"
186021,26MM X 50MM X 13MM 12 LLIF CAG,"14,400.00"
186031,26MM X 50MM X 13MM 6 LLIF CAGE,"14,400.00"
186022,26MM X 50MM X 14MM 12 LLIF CAG,"14,400.00"
186032,26MM X 50MM X 14MM 6 LLIF CAGE,"14,400.00"
186023,26MM X 50MM X 15MM 12 LLIF CAG,"14,400.00"
186033,26MM X 50MM X 15MM 6 LLIF CAGE,"14,400.00"
186024,26MM X 50MM X 16MM 12 LLIF CAG,"14,400.00"
186034,26MM X 50MM X 16MM 6 LLIF CAGE,"14,400.00"
186015,26MM X 50MM X 7MM 12 LLIF CAGE,"14,400.00"
186025,26MM X 50MM X 7MM 6 LLIF CAGE,"14,400.00"
186016,26MM X 50MM X 8MM 12 LLIF CAGE,"14,400.00"
186026,26MM X 50MM X 8MM 6 LLIF CAGE,"14,400.00"
186017,26MM X 50MM X 9MM 12 LLIF CAGE,"14,400.00"
186027,26MM X 50MM X 9MM 6 LLIF CAGE,"14,400.00"
186038,26MM X 55MM X 10MM 12 LLIF CAG,"14,400.00"
186048,26MM X 55MM X 10MM 6 LLIF CAGE,"14,400.00"
186039,26MM X 55MM X 11MM 12 LLIF CAG,"14,400.00"
186049,26MM X 55MM X 11MM 6 LLIF CAGE,"14,400.00"
186040,26MM X 55MM X 12MM 12 LLIF CAG,"14,400.00"
186050,26MM X 55MM X 12MM 6 LLIF CAGE,"14,400.00"
186041,26MM X 55MM X 13MM 12 LLIF CAG,"14,400.00"
186051,26MM X 55MM X 13MM 6 LLIF CAGE,"14,400.00"
186042,26MM X 55MM X 14MM 12 LLIF CAG,"14,400.00"
186052,26MM X 55MM X 14MM 6 LLIF CAGE,"14,400.00"
186043,26MM X 55MM X 15MM 12 LLIF CAG,"14,400.00"
186053,26MM X 55MM X 15MM 6 LLIF CAGE,"14,400.00"
186044,26MM X 55MM X 16MM 12 LLIF CAG,"14,400.00"
186054,26MM X 55MM X 16MM 6 LLIF CAGE,"14,400.00"
186035,26MM X 55MM X 7MM 12 LLIF CAGE,"14,400.00"
186045,26MM X 55MM X 7MM 6 LLIF CAGE,"14,400.00"
186036,26MM X 55MM X 8MM 12 LLIF CAGE,"14,400.00"
186046,26MM X 55MM X 8MM 6 LLIF CAGE,"14,400.00"
186037,26MM X 55MM X 9MM 12 LLIF CAGE,"14,400.00"
186047,26MM X 55MM X 9MM 6 LLIF CAGE,"14,400.00"
186058,26MM X 60MM X 10MM 12 LLIF CAG,"14,400.00"
186068,26MM X 60MM X 10MM 6 LLIF CAGE,"14,400.00"
186059,26MM X 60MM X 11MM 12 LLIF CAG,"14,400.00"
186069,26MM X 60MM X 11MM 6 LLIF CAGE,"14,400.00"
186060,26MM X 60MM X 12MM 12 LLIF CAG,"14,400.00"
186070,26MM X 60MM X 12MM 6 LLIF CAGE,"14,400.00"
186061,26MM X 60MM X 13MM 12 LLIF CAG,"14,400.00"
186071,26MM X 60MM X 13MM 6 LLIF CAGE,"14,400.00"
186062,26MM X 60MM X 14MM 12 LLIF CAG,"14,400.00"
186072,26MM X 60MM X 14MM 6 LLIF CAGE,"14,400.00"
186063,26MM X 60MM X 15MM 12 LLIF CAG,"14,400.00"
186073,26MM X 60MM X 15MM 6 LLIF CAGE,"14,400.00"
186064,26MM X 60MM X 16MM 12 LLIF CAG,"14,400.00"
186074,26MM X 60MM X 16MM 6 LLIF CAGE,"14,400.00"
186055,26MM X 60MM X 7MM 12 LLIF CAGE,"14,400.00"
186065,26MM X 60MM X 7MM 6 LLIF CAGE,"14,400.00"
186056,26MM X 60MM X 8MM 12 LLIF CAGE,"14,400.00"
186066,26MM X 60MM X 8MM 6 LLIF CAGE,"14,400.00"
186057,26MM X 60MM X 9MM 12 LLIF CAGE,"14,400.00"
186067,26MM X 60MM X 9MM 6 LLIF CAGE,"14,400.00"
175325,2-LEVEL 24 MM CERVICAL PLATE,"3,570.00"
175326,2-LEVEL 24 MM MIDLINE CERVICAL,"3,570.00"
175327,2-LEVEL 26 MM CERVICAL PLATE,"3,570.00"
175328,2-LEVEL 26 MM MIDLINE CERVICAL,"3,570.00"
175329,2-LEVEL 28 MM CERVICAL PLATE,"3,570.00"
175330,2-LEVEL 28 MM MIDLINE CERVICAL,"3,570.00"
175331,2-LEVEL 30 MM CERVICAL PLATE,"3,570.00"
175332,2-LEVEL 30 MM MIDLINE CERVICAL,"3,570.00"
175333,2-LEVEL 32 MM CERVICAL PLATE,"3,570.00"
175334,2-LEVEL 32 MM MIDLINE CERVICAL,"3,570.00"
175335,2-LEVEL 34 MM CERVICAL PLATE,"3,570.00"
175336,2-LEVEL 34 MM MIDLINE CERVICAL,"3,570.00"
175337,2-LEVEL 37 MM CERVICAL PLATE,"3,570.00"
175338,2-LEVEL 37 MM MIDLINE CERVICAL,"3,570.00"
175339,2-LEVEL 40 MM CERVICAL PLATE,"3,570.00"
175340,2-LEVEL 40 MM MIDLINE CERVICAL,"3,570.00"
175341,2-LEVEL 43 MM CERVICAL PLATE,"3,570.00"
175342,2-LEVEL 43 MM MIDLINE CERVICAL,"3,570.00"
175343,2-LEVEL 46 MM CERVICAL PLATE,"3,570.00"
175344,2-LEVEL 46 MM MIDLINE CERVICAL,"3,570.00"
159033,2MM PRE-BENT WEDGE VL GRIDLOCK,"6,048.00"
175381,3 LEVEL PIRANHA CERVICAL PLATE,"3,990.00"
175382,3 LEVEL PIRANHA CERVICAL PLATE,"3,990.00"
175383,3 LEVEL PIRANHA CERVICAL PLATE,"3,990.00"
175384,3 LEVEL PIRANHA CERVICAL PLATE,"3,990.00"
175385,3 LEVEL PIRANHA CERVICAL PLATE,"3,990.00"
175386,3 LEVEL PIRANHA CERVICAL PLATE,"3,990.00"
175387,3 LEVEL PIRANHA CERVICAL PLATE,"3,990.00"
175388,3 LEVEL PIRANHA CERVICAL PLATE,"3,990.00"
195842,3 RING SUTURE PASSER,238.7
195844,3 RING SUTURE PASSER KIT,300.7
137940,3.0 MM DRILL BIT,390
193171,3.0/4.0MM HEADLESS CANNULATED,"1,175.00"
193180,3.0/4.0MM HEADLESS SCREW REMOV,"1,175.00"
162925,3.0X20 GLIDER  PTCA BALLOON,"1,386.50"
158896,3.4 X 3.0 X 12MM TWO-STEP HAMM,"5,023.20"
158897,3.4 X 3.0 X 14MM TWO-STEP HAMM,"6,367.20"
158898,3.4 X 3.0 X 16MM TWO-STEP HAMM,"6,367.20"
158899,3.4 X 3.0 X 18MM TWO-STEP HAMM,"6,367.20"
158900,3.4 X 3.0 X 20MM TWO-STEP HAMM,"6,367.20"
158901,3.4 X 3.0 X 22MM TWO-STEP HAMM,"6,367.20"
158902,3.4 X 3.0 X 24MM TWO-STEP HAMM,"6,367.20"
158903,3.4 X 3.0 X 26MM TWO-STEP HAMM,"6,367.20"
158904,3.4 X 3.0 X 28MM TWO-STEP HAMM,"6,367.20"
158905,3.4 X 3.0 X 30MM TWO-STEP HAMM,"6,367.20"
193172,3.4MM SPADE DRIVER,"1,645.00"
137943,3.5 MM DRILL BIT,390
185736,3.5 TO 5.5MM TRANSITION ROD 10,"1,410.00"
185737,3.5 TO 5.5MM TRANSITION ROD 20,"1,410.00"
186444,3.5 TO 5.5MM TRANSITION ROD 20,"1,410.00"
186445,3.5 TO 5.5MM TRANSITION ROD 30,"1,410.00"
186446,3.5 TO 5.5MM TRANSITION ROD 40,"1,410.00"
186440,3.5 X 100MM LORDOSED ROD,"1,410.00"
185735,3.5 X 100MM STRAIGHT ROD,"1,410.00"
159106,3.5 X 10MM GRIDLOCK ANKLE LOCK,936
159056,3.5 X 10MM GRIDLOCK ANKLE SCRE,561.6
184414,3.5 X 10MM POLYAXIAL SCREW,"4,200.00"
186441,3.5 X 120MM LORDOSED ROD,"1,410.00"
159107,3.5 X 12MM GRIDLOCK ANKLE LOCK,936
159057,3.5 X 12MM GRIDLOCK ANKLE SCRE,561.6
184415,3.5 X 12MM POLYAXIAL SCREW,"4,200.00"
159108,3.5 X 14MM GRIDLOCK ANKLE LOCK,936
159058,3.5 X 14MM GRIDLOCK ANKLE SCRE,561.6
184416,3.5 X 14MM POLYAXIAL SCREW,"4,200.00"
159109,3.5 X 16MM GRIDLOCK ANKLE LOCK,936
159059,3.5 X 16MM GRIDLOCK ANKLE SCRE,561.6
184417,3.5 X 16MM POLYAXIAL SCREW,"4,200.00"
159110,3.5 X 18MM GRIDLOCK ANKLE LOCK,936
159060,3.5 X 18MM GRIDLOCK ANKLE SCRE,561.6
185725,3.5 X 18MM POLYAXIAL SCREW,"4,200.00"
186376,3.5 X 18MM POLYAXIAL SCREW,"4,200.00"
159111,3.5 X 20MM GRIDLOCK ANKLE LOCK,936
159061,3.5 X 20MM GRIDLOCK ANKLE SCRE,561.6
186377,3.5 X 20MM POLYAXIAL SCREW,"4,200.00"
186395,3.5 X 20MM POLYAXIAL SCREW,"4,200.00"
159112,3.5 X 22MM GRIDLOCK ANKLE LOCK,936
159062,3.5 X 22MM GRIDLOCK ANKLE SCRE,561.6
185726,3.5 X 22MM POLYAXIAL SCREW,"4,200.00"
186378,3.5 X 22MM POLYAXIAL SCREW,"4,200.00"
186442,3.5 X 240MM LORDOSED ROD,"1,410.00"
186443,3.5 X 240MM STRAIGHT ROD,"1,410.00"
159113,3.5 X 24MM GRIDLOCK ANKLE LOCK,936
159063,3.5 X 24MM GRIDLOCK ANKLE SCRE,561.6
186379,3.5 X 24MM POLYAXIAL SCREW,"4,200.00"
186396,3.5 X 24MM POLYAXIAL SCREW,"4,200.00"
186415,3.5 X 24MM POLYAXIAL SCREW X 8,"4,200.00"
186429,3.5 X 24MM POLYAXIAL SCREW X 8,"4,200.00"
159114,3.5 X 26MM GRIDLOCK ANKLE LOCK,936
159064,3.5 X 26MM GRIDLOCK ANKLE SCRE,561.6
186380,3.5 X 26MM POLYAXIAL SCREW,"4,200.00"
186397,3.5 X 26MM POLYAXIAL SCREW,"4,200.00"
186416,3.5 X 26MM POLYAXIAL SCREW X 8,"4,200.00"
186430,3.5 X 26MM POLYAXIAL SCREW X 8,"4,200.00"
185730,3.5 X 27MM POLYAXIAL SCREW X 1,"4,200.00"
186417,3.5 X 27MM POLYAXIAL SCREW X 1,"4,200.00"
159115,3.5 X 28MM GRIDLOCK ANKLE LOCK,936
159065,3.5 X 28MM GRIDLOCK ANKLE SCRE,561.6
186381,3.5 X 28MM POLYAXIAL SCREW,"4,200.00"
186398,3.5 X 28MM POLYAXIAL SCREW,"4,200.00"
185731,3.5 X 29MM POLYAXIAL SCREW X 1,"4,200.00"
186418,3.5 X 29MM POLYAXIAL SCREW X 1,"4,200.00"
159116,3.5 X 30MM GRIDLOCK ANKLE LOCK,936
159066,3.5 X 30MM GRIDLOCK ANKLE SCRE,561.6
185733,3.5 X 30MM LORDOSED ROD,"1,410.00"
185727,3.5 X 30MM POLYAXIAL SCREW,"4,200.00"
186382,3.5 X 30MM POLYAXIAL SCREW,"4,200.00"
185732,3.5 X 30MM POLYAXIAL SCREW X 1,"4,200.00"
186419,3.5 X 30MM POLYAXIAL SCREW X 1,"4,200.00"
159117,3.5 X 32MM GRIDLOCK ANKLE LOCK,936
159067,3.5 X 32MM GRIDLOCK ANKLE SCRE,561.6
185728,3.5 X 32MM POLYAXIAL SCREW,"4,200.00"
186383,3.5 X 32MM POLYAXIAL SCREW,"4,200.00"
186420,3.5 X 32MM POLYAXIAL SCREW X 1,"4,200.00"
186431,3.5 X 32MM POLYAXIAL SCREW X 1,"4,200.00"
159118,3.5 X 34MM GRIDLOCK ANKLE LOCK,936
159068,3.5 X 34MM GRIDLOCK ANKLE SCRE,561.6
186421,3.5 X 35MM POLYAXIAL SCREW X 1,"4,200.00"
186432,3.5 X 35MM POLYAXIAL SCREW X 1,"4,200.00"
159119,3.5 X 36MM GRIDLOCK ANKLE LOCK,936
159069,3.5 X 36MM GRIDLOCK ANKLE SCRE,561.6
159120,3.5 X 38MM GRIDLOCK ANKLE LOCK,936
159070,3.5 X 38MM GRIDLOCK ANKLE SCRE,561.6
159121,3.5 X 40MM GRIDLOCK ANKLE LOCK,936
159071,3.5 X 40MM GRIDLOCK ANKLE SCRE,561.6
159122,3.5 X 42MM GRIDLOCK ANKLE LOCK,936
159072,3.5 X 42MM GRIDLOCK ANKLE SCRE,561.6
159123,3.5 X 44MM GRIDLOCK ANKLE LOCK,936
159073,3.5 X 44MM GRIDLOCK ANKLE SCRE,561.6
159124,3.5 X 46MM GRIDLOCK ANKLE LOCK,936
159074,3.5 X 46MM GRIDLOCK ANKLE SCRE,561.6
159125,3.5 X 48MM GRIDLOCK ANKLE LOCK,936
159075,3.5 X 48MM GRIDLOCK ANKLE SCRE,561.6
159128,3.5 X 50MM GRIDLOCK ANKLE LOCK,936
159076,3.5 X 50MM GRIDLOCK ANKLE SCRE,561.6
185734,3.5 X 50MM STRAIGHT ROD,"1,410.00"
178196,3.5/5.5MM X 100MM TRANSITION R,962
178197,3.5/5.5MM X 120MM TRANSITION R,962
178198,3.5/5.5MM X 175MM TRANSITION R,962
178199,3.5/5.5MM X 240MM TRANSITION R,962
178200,3.5/5.5MM X 500MM TRANSITION R,962
178201,3.5/5.5MM X 60MM TRANSITION RO,962
178202,3.5/5.5MM X 80MM TRANSITION RO,962
190120,3.5MM DCP PLATE 12 HOLES/145MM,763.88
190119,3.5MM DCP PLATE 7 HOLES/85MM,605.02
159177,3.5MM GRIDLOCK ANKLE SCREW DRI,936
159180,3.5MM GRIDLOCK ANKLE SCREW OVE,936
129727,3.5MM PEEK RING/CONE DRILL GUI,327.6
129941,3.5MM PEEK RING/STICK INSERTER,327.6
190124,3.5MM TI LC-DCP PLATE 2 HOLES/,476.58
190125,3.5MM TI LC-DCP PLATE 3 HOLES/,486.72
178203,3.5MM X 100MM CURVED ROD,962
178204,3.5MM X 100MM ROD,962
178090,3.5MM X 10MM POLYAXIAL SCREW,"2,730.00"
178205,3.5MM X 110MM CURVED ROD,962
178062,3.5MM X 120MM CURVED ROD,962
178063,3.5MM X 120MM ROD,962
178091,3.5MM X 12MM POLYAXIAL SCREW,"2,730.00"
178092,3.5MM X 14MM POLYAXIAL SCREW,"2,730.00"
178064,3.5MM X 150MM ROD,962
178093,3.5MM X 16MM POLYAXIAL SCREW,"2,730.00"
178094,3.5MM X 18MM POLYAXIAL SCREW,"2,730.00"
178065,3.5MM X 200MM ROD,962
178066,3.5MM X 20MM CURVED ROD,962
178095,3.5MM X 20MM POLYAXIAL SCREW,"2,730.00"
178096,3.5MM X 20MM POLYAXIAL SHAFT S,"2,730.00"
178067,3.5MM X 20MM ROD,962
178097,3.5MM X 22MM POLYAXIAL SCREW,"2,730.00"
178098,3.5MM X 22MM POLYAXIAL SHAFT S,"2,730.00"
178068,3.5MM X 240MM ROD,962
178099,3.5MM X 24MM POLYAXIAL SCREW,"2,730.00"
178100,3.5MM X 24MM POLYAXIAL SHAFT S,"2,730.00"
178101,3.5MM X 26MM POLYAXIAL SCREW,"2,730.00"
178102,3.5MM X 26MM POLYAXIAL SHAFT S,"2,730.00"
178103,3.5MM X 28MM POLYAXIAL SCREW,"2,730.00"
178104,3.5MM X 28MM POLYAXIAL SHAFT S,"2,730.00"
178069,3.5MM X 30MM CURVED ROD,962
178105,3.5MM X 30MM POLYAXIAL SCREW,"2,730.00"
178106,3.5MM X 30MM POLYAXIAL SHAFT S,"2,730.00"
178070,3.5MM X 30MM ROD,962
178107,3.5MM X 32MM POLYAXIAL SCREW,"2,730.00"
178108,3.5MM X 32MM POLYAXIAL SHAFT S,"2,730.00"
178109,3.5MM X 34MM POLYAXIAL SCREW,"2,730.00"
178110,3.5MM X 34MM POLYAXIAL SHAFT S,"2,730.00"
178111,3.5MM X 36MM POLYAXIAL SCREW,"2,730.00"
178112,3.5MM X 36MM POLYAXIAL SHAFT S,"2,730.00"
178113,3.5MM X 38MM POLYAXIAL SCREW,"2,730.00"
178114,3.5MM X 38MM POLYAXIAL SHAFT S,"2,730.00"
178071,3.5MM X 40MM CURVED ROD,962
178115,3.5MM X 40MM POLYAXIAL SCREW,"2,730.00"
178116,3.5MM X 40MM POLYAXIAL SHAFT S,"2,730.00"
178072,3.5MM X 40MM ROD,962
178117,3.5MM X 42MM POLYAXIAL SCREW,"2,730.00"
178118,3.5MM X 42MM POLYAXIAL SHAFT S,"2,730.00"
178119,3.5MM X 44MM POLYAXIAL SCREW,"2,730.00"
178120,3.5MM X 44MM POLYAXIAL SHAFT S,"2,730.00"
178121,3.5MM X 46MM POLYAXIAL SCREW,"2,730.00"
178122,3.5MM X 46MM POLYAXIAL SHAFT S,"2,730.00"
178123,3.5MM X 48MM POLYAXIAL SCREW,"2,730.00"
178124,3.5MM X 48MM POLYAXIAL SHAFT S,"2,730.00"
178073,3.5MM X 50MM CURVED ROD,962
178125,3.5MM X 50MM POLYAXIAL SCREW,"2,730.00"
178126,3.5MM X 50MM POLYAXIAL SHAFT S,"2,730.00"
178074,3.5MM X 50MM ROD,962
178127,3.5MM X 52MM POLYAXIAL SCREW,"2,730.00"
178075,3.5MM X 60MM CURVED ROD,962
178076,3.5MM X 60MM ROD,962
178077,3.5MM X 70MM CURVED ROD,962
178078,3.5MM X 70MM ROD,962
178079,3.5MM X 80MM CURVED ROD,962
178080,3.5MM X 80MM ROD,962
178081,3.5MM X 90MM CURVED ROD,962
178082,3.5MM X 90MM ROD,962
178083,3.5MM X110MM ROD,962
184408,3.5X10MM POLYAXIAL SCREW,"4,200.00"
162928,3.5X12 GLIDER  PTCA BALLOON,"1,386.50"
184409,3.5X12MM POLYAXIAL SCREW,"4,200.00"
184410,3.5X14MM POLYAXIAL SCREW,"4,200.00"
184411,3.5X16MM POLYAXIAL SCREW,"4,200.00"
162929,3.5X20 GLIDER  PTCA BALLOON,"1,386.50"
162926,3.5X4 GLIDER  PTCA BALLOON,"1,386.50"
