Procedure Code,Procedure Desc,Procedure Effective Date,Charge Category,Charge Dept ID,Charge Dept Name,Charges,
50340388,CS RETAINER NUT,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,150.78,
50340389,OR INSRTR PRODISC LG/LGDP 5MM,01/10/2017,270,10.44210,HMA REV-GENERAL SURGERY,332.37,
50340390,CS MILLING BIT W/ FLAT COUPLNG,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,752.85,
50340391,CS MICROCLIP GEM2431,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,35.89,
50340392,CS DRILL 1.5X50 22MM STP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,514.56,
50340393,CS DRILL TW 1.1X50 5MM STP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,357.02,
50340394,CS DRILL TW  1.1X50 7MM STP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,357.02,
50340395,CS DRILL TW  1.1X50 9MM STP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,369.56,
50340396,CS PIN HELIX R TEMP FIXATION,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,356.02,
50340397,"CS PLATE MATRIX ""L"" 1.5 2X3",01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,606.37,
50340398,CS ANCHOR Y-KNOT RC W/3 #2 SUT,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,870.63,
50340399,CS ANCHOR Y-KNOT RC W/2 #2 SUT,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,870.63,
50340400,CS DRILL BIT CANN 3.2/QC 170MM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,649.62,
50340401,CS DRILL BIT CAL SHRT 2.8 STOP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,193.15,
50340402,CS PIN FIX PUSH PULL REDCTN,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,453.9,
50340403,CS BND TMPLT LCK CAL PL SHRT,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,155.79,
50340404,CS CATH MLECOT RE-ENTRY 20FX35,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,223.68,
50340405,CS DRILL BIT ASPECT 14MM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,454.27,
50340406,CS PIN ASPECT TEMP FIXATION,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,251.31,
50340407,CS SCREW ASPECT AC VA ST 14MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,534.15,
50340408,CS SCREW ASPECT AC FA ST 14MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,534.15,
50340409,CS CATHETER ASPIRA PERITONEAL,01/10/2017,278,10.46301,HMA REV-SPECIAL PROCEDUR,3431.03,
50340411,CS KIT ASPIRA REPAIR,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,114.03,
50340412,CS ADAPTER UNIVERSAL TUBING,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,55.07,
50340413,CS CATHETER SWAN-GANZ 5F TD,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,267.28,
50340414,CS SET LIVER BIOPSY 19/48,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,851.04,
50340415,CS EMBOSPHERES 900-1200,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,509.33,
50340416,CS CATHETER ASPIRA PLEURAL,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,3344.67,
50340417,CS ENDURAGEN 3X8CM PER SQ CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,118,
50340418,CS ENDURAGEN 2X5CM PER SQ CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,278.55,
50340419,CS ENDURAGEN 1X4CM PER SQ CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,240.86,
50340422,CS BALLOON SINUS XPRESS 6X18MM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,3145.55,
50340423,CS NEEDLE RADIESSE TRANS ORAL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,153.59,
50340424,CS TIP BIPOLAR CAUTERY 18 GA S,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,38.28,
50340425,CS NEEDLE BONEE FRENCH 05 1.7M,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,133.51,
50340427,CS MESH BARD SOFT 3X6,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,194.65,
50340429,TS BONE WEDGE COTTON 8MM,01/10/2014,812,10.44700,HMA REV-MED SUP CHG PT,969,
50340430,"CS PLATE ""X"" 2.4/2.7 VA-L X-SM",01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2249.16,
50340431,CS ANCHOR CRKSCRW FT 3.5X10,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,962.66,
50340432,CS HEAD C-TAPER LFIT 33MM +0,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2131.24,
50340433,CS SCREW TI SYNAPSE PA 3.5X26,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,3215.74,
50340434,CS SCREW TI CORT PA SFT 3.5X28,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2194.27,
50340435,CS SCREW MTRXMNDBL TI ST 2.0X1,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,302.25,
50340436,CS SCREW MTRXMNDBL TI ST 2.0X1,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,302.25,
50340437,CS SCREW MTRXMNDBL TI ST 2.0X6,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,302.25,
50340438,CS PL MTRXMNDBL TI 4H TNS BAND,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1608.21,
50340440,CS SCREW IMF SD 2.0X8MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,505.57,
50340441,CS CATH POWERCROSS 5X150X150,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,556.56,
50340442,CS ACCESS KIT 5F GLDSHTH .025,01/10/2017,272,10.44700,HMA REV-MED SUP CHG PT,194.63,
50340443,CS BALLOON STERLING 3X20X135,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1092.37,
50340444,CS BALLOON STERLING 4X20X135,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1147.87,
50340445,CS BALLOON STERLING 5X20X135,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1081.39,
50340446,CS BALLOON STERLING 6X20X135,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1081.39,
50340447,CS CATHETER MACH 1 LIMA 6FR,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,284.74,
50340448,CS CATHETER MACH 1 LIMA 7FR,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,274.31,
50340449,CS CATHETER MACH 1 RDC 7FR,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,284.74,
50340450,CS OSTEOTOME MRI SHORT 8MM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,312.75,
50340451,CS CS OSTEOTOME MRI LONG 10MM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,312.75,
50340452,CS DRILL BIT 3.2MM W/FLX SHAFT,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,523.56,
50340453,CS TAP FOR 4.5 OCCIPITAL SCRWS,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,521.36,
50340454,CS RIA DRIVE SHAFT SEAL STRL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,55.81,
50340455,CS RIA TUBE ASMBLY 520MM STRL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,802.6,
50340456,CS CS RIA GRAFT FILTER STRL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,607.27,
50340457,CS RIA LOCKING CLIP STRL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,173.4,
50340458,CS RIA 14.5MM REAMER HEAD STRL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,663.16,
50340459,CS RIA 12.5MM REAMER HEAD STRL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,663.16,
50340460,CS EXTRACTN SCREW TFN 357.133,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,516.71,
50340461,CS LEAD PCEMKER TENDRIL STS 46,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2006.25,
50340462,CS SCREW BONE ST 6.5X35,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,383.41,
50340463,CS HEAD FEM COCR 12/14 40 -3.5,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2024.4,
50340464,CS CABLE W/CRIMP SYS 1.8X635MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1314.2,
50340465,CS SCREW TI SYNAPSE PA 3.5X28,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,3215.74,
50340466,CS SCREW TI OCCIPITAL 4.5X12,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,523.02,
50340467,CS ROD 3.5MM TI PRE-BENT 240MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,860.71,
50340468,CS SCREW TI SYNAPSE PA 4.0X34,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2194.27,
50340469,CS SCREW TI SYNAPSE PA 4.0X36,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2194.27,
50340470,CS ROD TI SYNAPSE 4.0X240MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,763.54,
50340471,CS SCREW TI SYNAPSE PA 3.5X10,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2194.27,
50340472,CS SCREW TI SYNAPSE PA 3.5X12,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2194.27,
50340473,CS SCREW TI SYNAPSE PA 3.5X14,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2808.75,
50340474,CS SCREW TI SYNAPSE PA 3.5X16,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2808.75,
50340475,CS SCREW TI SYNAPSE PA 3.5X22,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2808.75,
50340476,CS SCREW TI SYNAPSE PA 3.5X30,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,3215.74,
50340477,CS SCREW TI SYNAPSE PA 3.5X34,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,3215.74,
50340478,CS ROD TI SYNAPSE 4.0X120MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,763.54,
50340479,CS PATCH ACUSEAL 5CM X 7.5CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,983.89,
50340480,CS DRAIN BLAKE 15 FR ROUND,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,119.44,
50340481,CS SLING ARIS TRANS-OBTURATOR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2114.06,
50340482,CS DEVCE ENDO SUTURE SILS 10MM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1226.44,
50340483,CS ENDO STITCH 10MM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,768.4,
50340484,CS GRASPER SILS ARTIC ENDO 36,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,624.12,
50340485,"CS SUT ENDOSTCH 0 48"" L, ES-9",01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,137.71,
50340486,CS EXTRACTN BOLT TROCH 357.420,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,664.81,
50340487,CS DRILL BIT 1.5MM/90MM LONG,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,425.27,
50340488,CS DRILL BIT 1.5 W/ 12MM STOP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,412.27,
50340489,CS NEEDLE 11G TARGETING,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,184.29,
50340490,"CS WIRE BLUNT TIP NITINOL 18""",01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,133.08,
50340491,CS DRILL BIT 2.0 W/16MM STOP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,450.09,
50340492,CS DRIVER T8,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,190.87,
50340493,CS DRILL BIT 2.0 W/14MM STOP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,354.02,
50340494,CS PL MTRXMNDBL TI 6H CRESCENT,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2036.19,
50340495,CS MINI PL TNSN BND TI 4H PB R,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1734.66,
50340496,CS SCREW MTRXMNDBL TI ST 2.4X6,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,432.77,
50340497,CS PL MTRXMNDBL TI BOX 1.0/4H,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,790.41,
50340498,CS STENT SOFLEX DBLPGTL 6FX16,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,391.2,
50340499,CS PATCH ACUSEAL 1CM X 9CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,691.32,
50340500,CS ROD PRE-C/CP TI 5.5MMX40CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,763.54,
50340501,CS ROD PRE-C/CP TI 5.5MMX45CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,763.54,
50340502,CS SCREW ZERO-P SD 3.7X16MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,625.73,
50340503,"CS PL MTRXMF ""L"" 4X6H 0.5 RT",01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,467.95,
50340504,"CS PL MTRXMF ""L"" 4X6H 0.8 LT",01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,856.92,
50340505,"CS PL MTRXMF ""L"" 4X6H 0.7 LT",01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,877.7,
50340506,"CS PL MTRXMF ""L"" 4X6H 0.7 RT",01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,877.7,
50340507,CS MINI PL TNSN BND 3X3H BR ML,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1361.39,
50340508,CS SCREW TI MTRXMNDBL ST 2.,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,302.25,
50340509,CS GLOBAL AP TAPER 135 DEG,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,940.11,
50340510,CS PL MTRXMNDBL DCP 2X2H 1.25,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,976.8,
50340511,CS PL TI ADAPTION 20H 0.7MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1835.64,
50340512,CS CATHETER IVUS OPTICROSS,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1399.06,
50340513,CS CATHETER EP LVWIRE TC 4MM Q,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1648.66,
50340514,CS CATHETER EP LVWIRE TC 5MMQ,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1566.22,
50340515,CS CATHETER EP DUODEC H 7F 20P,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,3199.56,
50340516,CS CATHETER EP DDEC HLG 7F 20P,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,2316.53,
50340517,CS BALLOON NANOCROSS 3X40,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,633.12,
50340518,CS DEVICE SPIDER FX 3MMX320CM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,2335.53,
50340519,CS INTRO DIR SL II XW 7F/47CM,01/10/2017,272,10.44700,HMA REV-MED SUP CHG PT,14.06,
50340520,CS CATH GDE CPS AIM SL 135/65,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,521.56,
50340521,"CS HOVERMATT 34"" DISPOSABLE",01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,154.07,
50340523,CS SET CLOVER SNARE RETRIEVAL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1232.36,
50340524,CS BMS REBEL 2.25X8MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340526,CS BMS REBEL 2.25X16MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340527,CS BMS REBEL 2.25X12MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340529,CS BMS REBEL 2.25X20MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340530,CS BMS REBEL 2.25X24MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340531,CS BMS REBEL 2.25X28MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340532,CS BMS REBEL 2.5X8MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340534,CS BMS REBEL 2.5X16MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340535,CS BMS REBEL 2.5X20MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340536,CS BMS REBEL 2.5X24MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340537,CS BMS REBEL 2.5X28MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340538,CS BMS REBEL 2.75X8MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340539,CS BMS REBEL 2.75X12MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340540,CS BMS REBEL 2.75X16MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340541,CS BMS REBEL 2.75X20MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340542,CS BMS REBEL 2.75X24MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340543,CS BMS REBEL 2.75X28MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340544,CS BMS REBEL 2.75X32MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340545,CS BMS REBEL 3.0X8MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340546,CS BMS REBEL 3.0X12MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340547,CS BMS REBEL 3.0X16MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340548,CS BMS REBEL 3.0X20MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340549,CS BMS REBEL 3.0X24MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340550,CS BMS REBEL 3.0X28MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340551,CS BMS REBEL 3.0X32MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340552,CS BMS REBEL 3.5X8MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340553,CS BMS REBEL 3.5X12MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340554,CS BMS REBEL 3.5X16MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340555,CS BMS REBEL 3.5X20MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340556,CS BMS REBEL 3.5X24MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340557,CS BMS REBEL 3.5X28MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340558,CS BMS REBEL 3.5X32MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340559,CS BMS REBEL 4.0X8MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340560,CS BMS REBEL 4.0X12MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340561,CS BMS REBEL 4.0X16MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340562,CS BMS REBEL 4.0X20MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340563,CS BMS REBEL 4.0X24MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340564,CS BMS REBEL 4.0X28MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340565,CS BMS REBEL 4.0X32MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340566,CS BMS REBEL 4.5X12MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340567,CS BMS REBEL 4.5X16MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340568,CS BMS REBEL 4.5X20MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340569,CS BMS REBEL 4.5X24MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340570,CS BMS REBEL 4.5X28MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340571,CS BMS REBEL 4.5X32MR,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1439.26,
50340572,CS GLIDEWIRE ADVANTAGE 260CM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,453.27,
50340573,CS SUTURE VLOC 180 2-0 GS-21,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,82.99,
50340574,"CS SUTURE VLOC 90 3-0 P12 23""",01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,82.99,
50340575,CS RING MALYUGIN 7.0MM DISP,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,250.31,
50340576,CS GRAFTJACKET MAX 4X7 P/SQ CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,540.71,
50340578,CS GRAFTJACKET 4X4 PER SQ CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,318.28,
50340579,CS GRAFTJACKET MAX 5X5 P/SQ CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,426.43,
50340580,CS GRAFTJACKET 4X7CM P/SQ CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,374.23,
50340581,CS GRAFTJACKET 4X8CM P/SQ CM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,318.89,
50340582,CS SYNFLATE ACCESS BEVEL SIDE,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,307.75,
50340583,CS SYNFLATE BALLOON MEDIUM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1536.71,
50340584,CS SYNFLATE INFLATION DEVICE,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,307.75,
50340585,CS SYNFLATE ACCESS DRILL 10G,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,307.75,
50340586,CS BATTERY PK DSP NROMTRX DRVR,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,611.12,
50340587,CS SYNFLATE CEMENT HV 5CC/16G,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2572.59,
50340588,CS SCREW TI MTRXNEURO SD 5MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,340.11,
50340589,CS FRACTURE SLEEVES,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,224.44,
50340590,CS DRILL BIT CANN 5.0/LG 300MM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,651.72,
50340591,CS RIA 12.0MM REAMER HEAD STRL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,639.61,
50340592,CS RIA 13.0MM REAMER HEAD STRL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,663.16,
50340593,CS CATH FOLEY SIL 3WAY 24FR/30,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,36.56,
50340594,CS CATH FOLEY SIL LF 22FR/30,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,59.65,
50340595,CS SNARE FILTER RETRIEVAL,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,1021.39,
50340596,CS SCREW BONE PINN CAN 6.5X15,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,403.07,
50340598,CS PL TI STRUT 18H 0.7MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1819.13,
50340599,"CS PL MTRXMF ""L"" 2X3H 0.7 LT",01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,828.16,
50340600,CS SCREW TI MTRX MF EMERG 8MM,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,330.98,
50340601,"CS PL MTRXMF ""L"" 3X4H 0.7 LT",01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,849.4,
50340602,CS HEAD FEM COCR 12/14 32-3.5,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1642.17,
50340603,CS SCREW BONE ST 4.5X30,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,383.41,
50340604,CS HEAD BIPOLAR SELF CTR 28/61,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,2371.67,
50340605,CS HEAD FEM LFIT V40 28MM/-4,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1742.21,
50340606,CS HEAD M ARTIC 36 +15.5 12/14,01/10/2017,278,10.44700,HMA REV-MED SUP CHG PT,1947.7,
50340607,CS BALLOON EVERCROSS 4X200X135,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,265.31,
50340608,CS CATH URETERL DL LUM 10FX50,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,123.54,
50340609,CS CATH BALN ULTRAX NEPHROSTMY,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,714.13,
50340610,CS WIRE APPROACH CTO 300CM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,327.84,
50340611,CS WIRE FIXED CORE J 1.5,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,42.06,
50340612,CS SHEATH DESTINATION 7FRX90,01/10/2017,272,10.44700,HMA REV-MED SUP CHG PT,252.81,
50340613,CS SHEATH DESTINATION 6FRX90,01/10/2017,272,10.44700,HMA REV-MED SUP CHG PT,252.81,
50340614,CS CATH BERNSTEIN 5FR 100CM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,43.56,
50340615,CS CATH GLIDE C2 5X100 CM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,125.75,
50340616,CS SHEATH PINNACLE 5FR 6MM,01/10/2017,272,10.44700,HMA REV-MED SUP CHG PT,103.49,
50340617,CS WIRE NITREX .014 X 300CM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,192.25,
50340618,CS BALLOON EVERCROSS 6X80X80,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,255.31,
50340619,CS BALLOON EVERCROSS 5X60X135,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,255.31,
50340620,CS CATHETER GLIDE 4FR 100CM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,125.75,
50340621,CS CATHETER VTK 100CM,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,557.81,
50340622,CS CATH GUIDE 6F CONVEY RBR3.5,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,103.28,
50340623,CS CATH GUIDE 6F CONVEY RBR4,01/10/2017,270,10.44700,HMA REV-MED SUP CHG PT,103.28,
