SLEEVE PROXIMAL SPA 18-B CONE-B MODULAR HIP SYSTEM,"$2,369.25 "
SLEEVE RADIALLY EXP STEP SHORT,$301.64 
SLEEVE REPOSITIONING 9FR 60CM W/HEMOSTASIS VALVE P,$125.69 
SLEEVE SCD LARGE KNEE,$91.80 
SLEEVE SCD LARGE THIGH,$130.05 
SLEEVE SCD MEDIUM KNEE,$91.80 
SLEEVE SCD MEDIUM THIGH,$130.05 
SLEEVE SCD SMALL THIGH,$130.05 
SLEEVE SCD X-LARGE KNEE,$130.05 
SLEEVE SCREWDRIVER ACETABULAR SYSTEM G7,"$1,071.00 "
SLEEVE SUTURE,$481.95 
SLEEVE SUTURE 2.3CM SPLIT PRECISION,$573.75 
SLEEVE TAPER +3 OPTION TYPE-1,$602.55 
SLEEVE TAPER +6MM OPTION TYPE-1 EXCEED,$602.55 
SLEEVE TAPER 0MM OPTION TYPE-1 EXCEED,$602.55 
SLEEVE TAPER -3MM OPTION TYPE-1 EXCEED,$602.55 
SLEEVE TIBIAL HRHK (NO SIZE),"$2,468.41 "
SLEEVE TIBIAL SMALL AUGMENT OSS,"$5,370.30 "
SLEEVE TRIAL +0MM MONOPOLAR MOBILE BEARING HIP ADM X3,$776.48 
SLEEVE TRIAL -4MM MONOPOLAR MOBILE BEARING HIP ADM X3,$776.48 
SLEEVE UNIPLOAR 43MM,"$1,755.00 "
SLEEVE UNIPOLAR 40MM CO-CR,"$3,435.41 "
SLEEVE UNIPOLAR 41MM CO-CR,"$3,435.41 "
SLEEVE UNIPOLAR 44MM CO-CR,"$1,316.25 "
SLEEVE UNIPOLAR 46MM CO-CR,"$1,755.00 "
SLEEVE UNIPOLAR 47MM CO-CR,"$1,316.25 "
SLEEVE UNIPOLAR 48MM CO-CR,"$1,755.00 "
SLEEVE UNIPOLAR 49MM CO-CR,"$1,755.00 "
SLEEVE UNIPOLAR 50M,"$1,755.00 "
SLEEVE UNIPOLAR 57MM CO-CR,"$2,851.88 "
SLEEVE UNIPOLAR TAPER 12/14 +12,$526.50 
SLEEVE UNIPOLAR TAPER 12/14 +3,$877.50 
SLEEVE UNIPOLAR TAPER 12/14 +4,$438.75 
SLEEVE UNIPOLAR TAPER 12/14 +8,$526.50 
SLEEVE UNIPOLAR TAPER 12-14,$438.75 
SLEEVE UNITRAX C-TAPER +0MM,$141.86 
SLEEVE UNITRAX C-TAPER +10MM,$141.86 
SLEEVE UNITRAX C-TAPER +5MM,$141.86 
SLEEVE UNITRAX C-TAPER -3MM,$141.86 
SLEEVE UNITRAX V40 4MM,$141.86 
SLEEVE UNITRAX V40 STANDARD,$141.86 
SLEEVE UNITRAX V40+12MM,$141.86 
SLEEVE UNITRAX V40+4MM,$141.86 
SLEEVE UNITRAX V40+8,$141.86 
SLEEVE UPSIZING,$382.50 
SLEEVE UPSIZING FOR IS1 LEAD IMP,"$5,737.50 "
SLEEVE WIRE 2.0MM FOR 4.3MM THREADED DRILL GUIDE,"$1,453.50 "
SLEEVE/GUIDE DRILL PARALELL2.0,"$1,872.95 "
SLEEVES ISOLATOR 12 INCH DIAMETER,"$2,700.45 "
SLIDEPLATE 7.5MM CALC,"$5,446.35 "
SLIM NOZZLE,"$1,048.05 "
SLING + SWATHE FOAM SMALL,$97.31 
SLING ADVANTAGE FIT SYST DELIVERY/MESH,"$6,091.31 "
SLING ADVANTAGE SYST MESH/DEVC,"$5,768.10 "
SLING ALIGN RETRO,"$4,797.00 "
SLING ALIGN TRANORB W/HOOK,"$5,323.50 "
SLING ARJO STANDARD EXTRA LARGE,$216.04 
SLING ARJO STANDARD LARGE,$216.04 
SLING DEVICE TVT SECURE T/FREE,"$8,652.15 "
SLING DEVICE TVT W/ABD GUIDE,"$7,410.72 "
SLING FLITE LARGE ARJO,$261.21 
SLING FLITE MEDIUM ARJO,$261.21 
SLING FLITE XL ARJO,$261.21 
SLING LYNX DELIVERY SYST/MESH,"$5,768.10 "
SLING OBTRYX SYSTEM CURVED NDL,"$6,165.90 "
SLING PREFYX PPS DELIVERY/MESH,"$8,453.25 "
SLING SHOULDER REHAB UNIVERSAL,$252.14 
SLING SINGLE-INCISION ADJUSTABLE AJUST,"$7,020.00 "
SLING SINGLE-INCISION ADJUSTABLE AJUST (5),"$6,727.50 "
SLING SOLYX SIS SYSTEM DELIVERY/MESH,"$7,781.96 "
SLING SURPIS SUPRAPUBIC,"$4,680.00 "
SLING SYSTEM SINGLE-INCISION ALTIS,"$6,435.00 "
SLING TRANS OB 1.1X60CM W/INTR,"$4,680.00 "
SLING ULTRA LARGE,$436.05 
SLING URET DEVICE ALIGN HALO,"$5,323.50 "
SLING URET MALE ADVANCE,"$15,957.56 "
SLINGS DISPOSABLE FLITE SARA 3000,$184.19 
SLINGS FLITE 2XL ARJO,$240.92 
SLINGS FLITE SMALL ARJO,$261.21 
SLOT PLUG SALVATION,$397.80 
SMALL GREEN FOAM DSG KITS,$248.63 
SMALL JOINT SET 10MM OATS,"$2,895.75 "
SMARTSTITCH CONNECTOR MATTRESS,$956.25 
SMOKE EVAC FILTER ULPA 3,$586.50 
SMOKE EVAC SURGICAL FILTER,$97.20 
SMOKE EVAC TUBING 3/8 W/WAND,$141.53 
SMOKE EVAC TUBING 7/8 IN,$126.95 
SMOKE EVAC WAND 7/8D X 8L,$118.19 
SMOOTHER GORE 7.9MM DISP,"$2,272.05 "
SMOOTHER GORE 9.5MM DISP,"$2,218.50 "
SNAP A RAY,$103.96 
SNARE 20MM ROUNDED - STIFF SINGLE-USE CAPTIVATOR I,$114.75 
SNARE AMPLATZ GOOSE NECK 10MM,"$2,103.75 "
SNARE AMPLATZ GOOSE NECK 15MM,"$2,103.75 "
SNARE AMPLATZ GOOSE NECK 20MM,"$2,103.75 "
SNARE AMPLATZ GOOSE NECK 30MM,"$2,103.75 "
SNARE ENDOVASCULAR 120CM 47IN 18-30MM-WORKING DIA,"$3,098.25 "
SNARE ENDOVASCULAR 27-45MM-WORKING DIA ENSNARE,"$2,574.00 "
SNARE HEXAGONAL 3MM 230CM 2.5X4.0CM OLYMPUS-STYLE 23GX5MM ISNARE,"$1,009.80 "
SNARE KIT MICROVENA,"$2,103.75 "
SNARE KIT VASCULAR 6-10MMX120CM-SNARE 6FX100CM-CAT,"$2,432.70 "
SNARE OVAL 10MM LOOP,$91.42 
SNARE OVAL 25MM LOOP,$91.42 
SNARE ROTATABLE 13MM OVAL,$137.24 
SNARE ROTATABLE 20MM OVAL,$137.24 
SNARE SHRT THROW JUMBO OVAL LP,$137.70 
SNARE SPIRAL 20MM LOOP,$212.59 
SNARE SUTURE VERSATIP,$726.75 
SNARE SYSTEM ONE SNARE ENDOVASCULAR LOOP SNARE 4F 120CM 10MM,"$2,218.50 "
SNARE VASCULAR ATRIEVE 15MM,"$2,432.70 "
SNARE VASCULAR ATRIEVE 20MM,"$2,432.70 "
SNARE VASCULAR ATRIEVE 30MM,"$2,432.70 "
SNARE VASCULAR ATRIEVE 45,"$2,432.70 "
SOCKET CLARK OR FREEDOM THREE-IN-ONE,"$1,920.15 "
SOCKET CLARK STAINLESS-STEEL ORIGINAL ALIMED,"$1,246.95 "
SOCKET OR SIDE RAIL,$657.90 
SOCKET THREADED 30MM,$370.42 
SOCKET THREADED 60MM,$519.66 
sod borate-boric ac-NaCl-water irrigation solution 118 mL Bottle,$34.94 
"sod phos di, mono-K phos mono 250 mg tablet 100 each Bottle",$5.19 
SODASORB DRAGERSORB 800 PL 5LT,$218.79 
sodium acetate 2 mEq/mL solution 20 mL Vial,$32.26 
sodium bicarbonate 1 mEq/mL (8.4 %) solution 50 mL Vial,$99.04 
sodium bicarbonate 10 mEq/10 mL (8.4 %) syringe 10 mL Syringe,$143.45 
sodium bicarbonate 4.2 % (0.5 mEq/mL) syringe 10 mL Syringe,$110.37 
sodium bicarbonate 650 mg tablet 100 each Bottle,$0.28 
sodium bicarbonate 650 mg tablet 500 each DOSE-PACK,$0.30 
sodium bicarbonate 8.4 % (1 mEq/mL) syringe 50 mL Syringe,$53.86 
"sodium chloride 0.45 % 0.45 % parenteral solution 1,000 mL Bag",$61.26 
sodium chloride 0.45 % 0.45 % parenteral solution 250 mL Bag,$56.16 
sodium chloride 0.45 % 0.45 % parenteral solution 500 mL Bag,$56.16 
"sodium chloride 0.45% 0.45 % parenteral solution 1,000 mL Bag",$15.32 
sodium chloride 0.45% 0.45 % parenteral solution 250 mL Flex Cont,$56.16 
sodium chloride 0.45% 0.45 % parenteral solution 500 mL Bag,$28.08 
"sodium chloride 0.65 % aerosol,spray 44 mL SQUEEZ BTL",$8.09 
"sodium chloride 0.9 % 0.9 % parenteral solution 1,000 mL Bag",$61.26 
sodium chloride 0.9 % 0.9 % parenteral solution 100 mL Bag,$23.48 
sodium chloride 0.9 % 0.9 % parenteral solution 150 mL Bag,$56.67 
sodium chloride 0.9 % 0.9 % parenteral solution 25 mL Flex Cont,$24.50 
sodium chloride 0.9 % 0.9 % parenteral solution 250 mL Bag,$56.16 
sodium chloride 0.9 % 0.9 % parenteral solution 250 mL Flex Cont,$56.16 
sodium chloride 0.9 % 0.9 % parenteral solution 50 mL Bag,$14.80 
sodium chloride 0.9 % 0.9 % parenteral solution 50 mL Flex Cont,$25.01 
sodium chloride 0.9 % 0.9 % parenteral solution 500 mL Bag,$56.16 
sodium chloride 0.9 % 0.9 % parenteral solution 500 mL Flex Cont,$45.95 
sodium chloride 0.9 % 0.9 % solution 10 mL Syringe,$1.87 
sodium chloride 0.9 % 0.9 % solution 10 mL Vial,$4.41 
sodium chloride 0.9 % 0.9 % solution 20 mL Vial,$1.93 
sodium chloride 0.9 % 0.9 % solution 5 mL Syringe,$0.74 
"sodium chloride 0.9 % solution 1,000 mL Bottle",$61.26 
sodium chloride 0.9 % solution 10 mL Vial,$2.94 
sodium chloride 0.9 % solution 250 mL Flex Cont,$224.62 
"sodium chloride 0.9 % solution 3,000 mL Bag",$30.63 
sodium chloride 0.9 % solution 500 mL Bottle,$71.47 
sodium chloride 0.9 % solution for nebulization 3 mL Vial,$3.64 
sodium chloride 1 gram tablet 100 each Bottle,$0.82 
sodium chloride 2.5 mEq/mL parenteral solution 20 mL Vial,$12.66 
sodium chloride 3 % parenteral solution 500 mL Bag,$56.16 
sodium chloride 3 % solution for nebulization 15 mL Vial,$2.04 
sodium chloride 3 % solution for nebulization 4 mL Vial,$4.08 
sodium chloride 4 mEq/mL parenteral solution 100 mL Vial,$33.69 
sodium chloride 4 mEq/mL parenteral solution 30 mL Vial,$45.95 
sodium chloride 5 % ointment 3.5 g Tube,$123.64 
sodium chloride 7 % solution for nebulization 4 mL Vial,$4.08 
sodium chloride per 250 mL,$125.07 
sodium chloride piggyback 100 mL Bag,$12.25 
sodium chloride piggyback 250 mL Bag,$6.64 
sodium chloride piggyback 50 mL Bag,$24.50 
sodium chloride syringe 10 mL Syringe,$1.25 
sodium chloride syringe 5 mL Syringe,$0.49 
sodium citrate-citric acid 500-334 mg/5 mL solution 15 mL Cup,$28.03 
sodium citrate-citric acid 500-334 mg/5 mL solution 30 mL BLIST PACK,$11.03 
sodium hyaluronate 10 mg/mL syringe 2 mL Syringe,"$1,939.90 "
sodium hypochlorite 0.125 % solution 473 mL Bottle,$130.39 
sodium hypochlorite 0.25 % solution 473 mL Bottle,$130.39 
sodium hypochlorite 0.5 % solution 473 mL Bottle,$130.39 
SODIUM HYPOCHLORITE 6 PERC 16OZ BT,$149.86 
sodium iodide 100 mcg/mL solution 10 mL Vial,$102.00 
sodium nitrite 30 mg/mL solution 10 mL Vial,"$1,092.47 "
SODIUM PERBORATE 100GM,$465.04 
sodium phosphates 19-7 gram/118 mL enema 133 mL SQUEEZ BTL,$9.51 
sodium phosphates 3 mmol/mL solution 15 mL Vial,$309.21 
sodium phosphates 3 mmol/mL solution 5 mL Vial,$151.21 
sodium phosphates 3 mmol/mL solution 50 mL Vial,$76.58 
sodium phosphates 9.5-3.5 gram/59 mL enema 66 mL SQUEEZ BTL,$11.45 
sodium polystyrene 15 gram/60 mL suspension 60 mL Bottle,$115.17 
sodium polystyrene sulfonate 30 gram/120 mL enema 120 mL SQUEEZ BTL,$450.87 
sodium polystyrene sulfonate powder 454 g Bottle,$3.93 
sodium polystyrene sulfonate powder 454 g Jar,$699.94 
sodium polystyrene sulfon-sorb 15-20 gram/60 mL suspension 473 mL Bottle,$869.28 
sodium polystyrene sulfon-sorb 15-20 gram/60 mL suspension 60 mL Bottle,$115.17 
sodium thiosulfate 12.5 gram/50 mL (250 mg/mL) solution 50 mL Vial,"$1,092.47 "
"sodium-potassium bicarbonate 344-1,050-1,000 mg tablet, effervescent 36 each Bottle",$1.56 
SOFT HEALING CAP,$123.55 
SOL 1.5% DIANEAL LOW CAL,$323.60 
SOL 2.5% DIANEAL LOW CAL,$337.38 
SOL IV 5%D THERMOJECT,$79.18 
SOL PDII 1.5% LOW CAL 2L 2L,$232.61 
SOL PDII 2.5% LOW CAL  2L 2L,$259.56 
SOL PDII 2.5%D 2L/2L ULTBAG,$259.56 
SOL PDII 4.25% LOW CAL 2L 2L,$261.86 
SOL PDII 4.25%D 2L/2L ULTBAG,$261.86 
SOLUTION ADHESION REDUCTION ADEPT,"$1,741.81 "
SOLUTION ANTI-STICK 4ML ELECTROLUBE,$210.90 
SOLUTION BUFFER PH 1.07 500ML,$191.25 
SOLUTION BUFFER PH 7.01 500ML,$191.25 
SOLUTION CALIBRATION S7770 THB,$98.32 
SOLUTION EDTA 2OZ,$82.54 
SOLUTION PACK ABL90 FLEX,"$1,952.74 "
SOLUTION PRISMASATE DIALYSATE,$198.90 
SOLUTION PRISMASOL 0/2.5,$252.14 
sorbitol 70 % solution 30 mL BLIST PACK,$22.97 
"sorbitol-mannitol 2.7-0.54 g/100 mL solution 3,000 mL Bottle",$153.15 
sotalol 120 mg tablet 100 each Bottle,$23.27 
sotalol 80 mg tablet 1 each BLIST PACK,$23.69 
sotalol 80 mg tablet 100 each Bottle,$26.16 
SOUND URET DIL FEMALE 10FR CVD,$165.24 
SOUND URET DIL FEMALE 12FR CVD,$165.24 
SOUND URET DIL FEMALE 14F CVD,$165.24 
SOUND URET DIL FEMALE 16F CVD,$165.24 
SOUND URET DIL FEMALE 18F CVD,$165.24 
SOUND URET DIL FEMALE 22F CVD,$165.24 
SOUND URET DIL FEMALE 24F CVD,$165.24 
SOUND URET DIL FEMALE 26F CVD,$165.24 
SOUND URET DIL FEMALE 28F CVD,$165.24 
SOUND URET DIL FEMALE 29F CVD,$165.24 
SOUND URET DIL FEMALE 30F CVD,$165.24 
SOUND URET DIL FEMALE 32F CVD,$165.24 
SOUND URET DIL FEMALE 34F CVD,$165.24 
SOUND URET DIL FEMALE 36F CVD,$165.24 
SOUND URET DIL FEMALE 8FR CVD,"$1,346.40 "
SOUND URET DIL MALE 16F CURVED,"$1,413.72 "
SOUND URET DIL MALE 18F CURVED,"$1,413.72 "
soy fat emul (SMOF) 20 % emulsion 500 mL Bag,$306.30 
SPACER 0 DEG 22 X 60 X 14,"$9,610.00 "
SPACER 0DEGX18X45X10 ARIA,"$9,610.00 "
SPACER 0DEGX18X45X12 ARIA,"$9,610.00 "
SPACER 0DEGX18X45X14 ARIA,"$9,610.00 "
SPACER 0DEGX18X45X8 ARIA,"$9,610.00 "
SPACER 0DEGX18X50X10 ARIA,"$9,610.00 "
SPACER 0DEGX18X50X12 ARIA,"$9,610.00 "
SPACER 0DEGX18X50X14 ARIA,"$9,610.00 "
SPACER 0DEGX18X50X16 ARIA,"$9,610.00 "
SPACER 0DEGX18X50X8 ARIA,"$9,610.00 "
SPACER 0DEGX18X55X10 ARIA,"$9,610.00 "
SPACER 0DEGX18X55X12 ARIA,"$9,610.00 "
SPACER 0DEGX18X55X14 ARIA,"$9,610.00 "
SPACER 0DEGX18X55X16 ARIA,"$9,610.00 "
SPACER 0DEGX18X55X8 ARIA,"$9,610.00 "
SPACER 0DEGX22X25X8 ARIA,"$9,610.00 "
SPACER 0DEGX22X45X10 ARIA,"$9,610.00 "
SPACER 0DEGX22X45X12 ARIA,"$9,610.00 "
SPACER 0DEGX22X45X14 ARIA,"$9,610.00 "
SPACER 0DEGX22X50X10 ARIA,"$9,610.00 "
SPACER 0DEGX22X50X12 ARIA,"$9,610.00 "
SPACER 0DEGX22X50X14 ARIA,"$9,610.00 "
SPACER 0DEGX22X50X8 ARIA,"$9,610.00 "
SPACER 0DEGX22X55X10 ARIA,"$9,610.00 "
SPACER 0DEGX22X55X12 ARIA,"$9,610.00 "
SPACER 0DEGX22X55X14 ARIA,"$9,610.00 "
SPACER 0DEGX22X55X8 ARIA,"$9,610.00 "
SPACER 10 X 11 X 25,"$7,750.00 "
SPACER 10 X 20 MM 0 DEG,"$7,750.00 "
SPACER 10 X 28 X 11MM 0 DEG,"$13,020.00 "
SPACER 10 X 28 X 13MM,"$7,750.00 "
SPACER 10 X 32 X 12,"$9,920.00 "
SPACER 10 X 55 X 22MM 0 DEG,"$10,850.00 "
SPACER 10MM 10X32MM OPAL,"$9,920.00 "
SPACER 10MM FLAT SMALL STACKABLE DEVICE VERTESTACK,"$13,640.00 "
SPACER 10X14X11MM VERTESTACK CORNERSTONE PSR,"$4,972.50 "
SPACER 10X28MM OPAL,"$7,750.00 "
SPACER 11 X 11 X 25MM 4 DEG,"$7,750.00 "
SPACER 11 X 25 0 DEG -11,"$7,750.00 "
SPACER 11 X 25 X 11MM 4 DEG,"$7,750.00 "
SPACER 11MM,"$9,920.00 "
SPACER 11X14X11MM VERTESTACK CORNERSTONE PSR,"$4,972.50 "
SPACER 12 DEG 14MM 37X27MM VERTESTACK SOVEREIGN,"$15,500.00 "
SPACER 12 DEG 32 X 23 X 14MM  SOVEREIGN,"$15,500.00 "
SPACER 12-DEG 14 X 30MM PERIMETER PEEK,"$9,610.00 "
SPACER 12-DEGREE 12MM LARGE PERIMETER VBS,"$9,610.00 "
SPACER 12X30MM 12 DEG LUMBAR L-PS TITANIUM PEEK-OP,"$16,740.00 "
SPACER 13MM 10X28MM OPAL,"$9,920.00 "
SPACER 13MM 10X32MM OPAL,"$9,920.00 "
SPACER 13X30X11 CONVEX WIDE,"$7,750.00 "
SPACER 14X30MM 12 DEG LUMBAR L-PS TITANIUM PEEK-OP,"$16,740.00 "
SPACER 17 X 27MM 18 DEG,"$7,750.00 "
SPACER 18 X 40MM 10-17MM,"$17,980.00 "
SPACER 18 X 40MM 10-17MM 10DEG,"$17,980.00 "
SPACER 18 X 40MM 7MM 3-15DEG,"$17,980.00 "
SPACER 18 X 40MM 8-15MM 6DEG,"$17,980.00 "
SPACER 18 X 40MM7-14MM,"$17,980.00 "
SPACER 18 X 45MM 10-17MM,"$17,980.00 "
SPACER 18 X 45MM 10-17MM 10DEG,"$17,980.00 "
SPACER 18 X 45MM 7-14MM,"$17,980.00 "
SPACER 18 X 45MM 7MM 3-15DEG,"$17,980.00 "
SPACER 18 X 45MM 8-15MM 6DEG,"$17,980.00 "
SPACER 18 X 50MM 10-17MM,"$17,980.00 "
SPACER 18 X 50MM 10-17MM 10DEG,"$17,980.00 "
SPACER 18 X 50MM 7-14MM,"$17,980.00 "
SPACER 18 X 50MM 7MM 3-15DEG,"$17,980.00 "
SPACER 18 X 50MM 8-15MM 6DEG,"$17,980.00 "
SPACER 18 X 55MM 10-17MM,"$17,980.00 "
SPACER 18 X 55MM 10-17MM 10DEG,"$17,980.00 "
SPACER 18 X 55MM 7-14MM,"$17,980.00 "
SPACER 18 X 55MM 7MM 3-15DEG,"$17,980.00 "
SPACER 18 X 55MM 8-15MM 6DEG,"$17,980.00 "
SPACER 18 X 60MM 10-17MM,"$17,980.00 "
SPACER 18 X 60MM 10-17MM 10DEG,"$17,980.00 "
SPACER 18 X 60MM 7-14MM,"$17,980.00 "
SPACER 18 X 60MM 7MM 3-15DEG,"$17,980.00 "
SPACER 18 X 60MM 8-15MM 6DEG,"$17,980.00 "
SPACER 21X12X45MM LORDOTIC COUGAR LX,"$9,610.00 "
SPACER 22 X 40MM 10-17MM,"$17,980.00 "
SPACER 22 X 40MM 10-17MM 10DEG,"$17,980.00 "
SPACER 22 X 40MM 7-14MM,"$17,980.00 "
SPACER 22 X 40MM 7MM 3-15DEG,"$17,980.00 "
SPACER 22 X 40MM 8-15MM 6DEG,"$17,980.00 "
SPACER 22 X 45MM 10-17MM,"$17,980.00 "
SPACER 22 X 45MM 10-17MM 10DEG,"$17,980.00 "
SPACER 22 X 45MM 7-14MM,"$17,980.00 "
SPACER 22 X 45MM 7MM 3-15DEG,"$17,980.00 "
SPACER 22 X 45MM 8-15MM 6DEG,"$17,980.00 "
SPACER 22 X 50MM 10-17MM,"$17,980.00 "
SPACER 22 X 50MM 10-17MM 10DEG,"$17,980.00 "
SPACER 22 X 50MM 7-14MM,"$17,980.00 "
SPACER 22 X 50MM 7MM 3-15DEG,"$17,980.00 "
SPACER 22 X 50MM 8-15MM 6DEG,"$17,980.00 "
SPACER 22 X 55MM 10-17MM,"$17,980.00 "
SPACER 22 X 55MM 10-17MM 10DEG,"$17,980.00 "
SPACER 22 X 55MM 7-14MM,"$17,980.00 "
SPACER 22 X 55MM 7MM 3-15DEG,"$17,980.00 "
SPACER 22 X 55MM 8-15MM 6DEG,"$17,980.00 "
SPACER 22 X 60MM 10-17MM,"$17,980.00 "
SPACER 22 X 60MM 10-17MM 10DEG,"$17,980.00 "
SPACER 22 X 60MM 7-14MM,"$17,980.00 "
SPACER 22 X 60MM 7MM 3-15DEG,"$17,980.00 "
SPACER 22 X 60MM 8-15MM 6DEG,"$17,980.00 "
SPACER 32X23X18MM 8 DEG SOVEREIGN,"$15,500.00 "
SPACER 37 X 27 X 16MM 12 DEG,"$15,500.00 "
SPACER 37X27X16MM 8 DEG VERTESTACK SOVEREIGN,"$15,500.00 "
SPACER 42X30X16MM 12 DEG VERTESTACK SOVEREIGN,"$15,500.00 "
SPACER 50 X 22 X 8MM 0 DEG,"$10,850.00 "
SPACER 5X11X14MM 7-DEGREES PUROS-S,"$5,850.00 "
SPACER 5X14X16MM 4-DEGREES INTER-BODY FUSION AVS A,"$4,972.50 "
SPACER 6-DEGREES 27X11MM LORDOTIC INTERBODY ZYSTON,"$7,750.00 "
SPACER 6-DEGREES 32X10MM LORDOTIC INTERBODY ZYSTON,"$7,750.00 "
SPACER 6X14X11MM VERTESTACK CORNERSTONE PSR,"$4,972.50 "
SPACER 8 DEG 14MM 32X23MM VERTESTACK SOVEREIGN,"$15,500.00 "
SPACER 8 DEG 32 X 23 X 12MM  SOVEREIGN,"$15,500.00 "
SPACER 8-DEGREE 10MM X-LARGE PERIMETER VBS,"$9,610.00 "
SPACER 8-DEGREE 12MM X-LARGE PERIMETER VBS,"$9,610.00 "
SPACER 8-DEGREE 20MM X-LARGE PERIMETER VBS,"$9,610.00 "
SPACER 8-DEGREES 60X22X12MM PEEK LATERAL MODULAR P,"$10,850.00 "
SPACER 8DEGX18X40X8 ARIA,"$9,610.00 "
SPACER 8DEGX18X45X10 ARIA,"$9,610.00 "
SPACER 8DEGX18X45X12 ARIA,"$9,610.00 "
SPACER 8DEGX18X45X14 ARIA,"$9,610.00 "
SPACER 8DEGX18X45X16 ARIA,"$9,610.00 "
SPACER 8DEGX18X45X8 ARIA,"$9,610.00 "
SPACER 8DEGX18X50X10 ARIA,"$9,610.00 "
SPACER 8DEGX18X50X12 ARIA,"$9,610.00 "
SPACER 8DEGX18X50X14 ARIA,"$9,610.00 "
SPACER 8DEGX18X50X16 ARIA,"$9,610.00 "
SPACER 8DEGX18X50X8 ARIA,"$9,610.00 "
SPACER 8DEGX18X55X10 ARIA,"$9,610.00 "
SPACER 8DEGX18X55X12 ARIA,"$9,610.00 "
SPACER 8DEGX18X55X14 ARIA,"$9,610.00 "
SPACER 8DEGX18X55X16 ARIA,"$9,610.00 "
SPACER 8DEGX18X55X8 ARIA,"$9,610.00 "
SPACER 8DEGX22X45X10 ARIA,"$9,610.00 "
SPACER 8DEGX22X45X12 ARIA,"$9,610.00 "
SPACER 8DEGX22X45X14 ARIA,"$9,610.00 "
SPACER 8DEGX22X45X8 ARIA,"$9,610.00 "
SPACER 8DEGX22X50X10 ARIA,"$9,610.00 "
SPACER 8DEGX22X50X12 ARIA,"$9,610.00 "
SPACER 8DEGX22X50X14 ARIA,"$9,610.00 "
SPACER 8DEGX22X50X8 ARIA,"$9,610.00 "
SPACER 8DEGX22X55X12 ARIA,"$9,610.00 "
SPACER 8DEGX22X55X14 ARIA,"$9,610.00 "
SPACER 8DEGX22X55X8 ARIA,"$9,610.00 "
SPACER 8MM FLAT SMALL STACKABLE DEVICE VERTESTACK,"$13,640.00 "
SPACER 9 X 23MM X 0 DEG-11MM,"$13,020.00 "
SPACER 9MM,"$9,920.00 "
SPACER 9X15MM 10MM-HEIGHT REVOLVE OPAL,"$9,920.00 "
SPACER 9X20X4-DEGREES 11 AVS PL PEEK,"$7,750.00 "
SPACER ACCOLADE DISTAL SIZE C,$141.86 
SPACER ALLOGAFT LORDOTIC 11MM,"$5,557.50 "
SPACER ALLOGRAFT LORDOTIC 10MM,"$5,557.50 "
SPACER ALLOGRAFT LORDOTIC 6MM,"$5,557.50 "
SPACER ALLOGRAFT LORDOTIC 7MM,"$5,557.50 "
SPACER ALLOGRAFT LORDOTIC 8MM,"$5,557.50 "
SPACER ALLOGRAFT LORDOTIC 9MM,"$5,557.50 "
SPACER ANATOMIC 14X11X12MM,"$4,972.50 "
SPACER ANATOMIC 16X14X7,"$4,972.50 "
SPACER AS 6X14X16MM 4-DEGREES INTER-BODY FUSION,"$4,972.50 "
SPACER AS 7X14X16MM 4-DEGREES INTER-BODY FUSION,"$4,972.50 "
SPACER AS 8X14X16MM 4-DEGREES INTER-BODY FUSION,"$4,972.50 "
SPACER AS 9X14X16MM 4-DEGREES INTER-BODY FUSION,"$4,972.50 "
SPACER AVS UNILIF 9 X 25 X 0-8,"$7,750.00 "
SPACER BONE VERT 8X14X11MM,"$5,469.75 "
SPACER CAPSTONE 10X22MM PEEK,"$7,750.00 "
SPACER CAPSTONE VBS 22X14,"$7,750.00 "
SPACER CAPSTONE VBS 22X8,"$7,750.00 "
SPACER CAPSTONE VBS 26X12,"$7,750.00 "
SPACER CAPSTONE VBS 26X14,"$7,750.00 "
SPACER CAPSTONEVBS 22X10,"$7,750.00 "
SPACER CAPSTONEVBS 22X12,"$7,750.00 "
SPACER CEM HIP MOLD 9 X 51M,"$7,281.90 "
SPACER CEM MOLD 13X57 STAGE 1,"$7,281.90 "
SPACER CEM MOLD 9 X 125/43MHD,"$5,425.00 "
SPACER CERCICAL 9MM POROS,"$5,850.00 "
SPACER CERV 10MM LORDOTIC ASEP,"$6,646.77 "
SPACER CERV 11MM GRAFTECH ASEP,"$6,185.50 "
SPACER CERV 12M GRAFTECH,"$6,185.50 "
SPACER CERV 12MM12027,"$6,185.50 "
SPACER CERV FORTITUDE DUO 5MM,"$5,557.50 "
SPACER CERV FORTITUDE DUO 6MM,"$5,557.50 "
SPACER CERV FORTITUDE DUO 7MM,"$5,557.50 "
SPACER CERV FORTITUDE DUO 8MM,"$5,557.50 "
SPACER CERV FORTITUDE DUO 9MM,"$5,557.50 "
SPACER CERVICAL 10MM,"$6,646.77 "
SPACER CERVICAL 10MM LNG PRETR,"$6,185.50 "
SPACER CERVICAL 10X14MM,"$6,185.50 "
SPACER CERVICAL 11X14MM ASEP,"$2,638.35 "
SPACER CERVICAL 11X14MM GRAFTE,"$6,185.50 "
SPACER CERVICAL 11X6MM,"$6,185.50 "
SPACER CERVICAL 12MM LG GRAFTE,"$6,185.50 "
SPACER CERVICAL 12X14MM GRAFTE,"$6,185.50 "
SPACER CERVICAL 13MM L PRETR,"$6,185.50 "
